Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per,Row,Column
glass,Mod,201,0.9392523364485982,202,0.9439252336448598,25,0.116822429906542,14,0.6666666666666666,5,0.7142857142857143,180,0.962566844919786,2,0.5,178,0.978021978021978,1,0.5,17,0.8095238095238095,6,0.8571428571428571,9,0.0494505494505494,2,1.0,12,0.0648648648648648,2,1.0,214,9
ionosphere,Default,230,0.6552706552706553,206,0.5868945868945868,150,0.4273504273504273,4,0.0555555555555555,56,0.8235294117647058,152,0.6909090909090909,18,0.6,111,0.7551020408163265,45,0.4545454545454545,36,0.5,14,0.2058823529411764,0,0.0,71,0.7171717171717171,75,0.3378378378378378,4,0.125,351,33
ionosphere,Mod,298,0.8490028490028491,332,0.945868945868946,88,0.2507122507122507,8,0.5333333333333333,30,0.6382978723404256,201,0.966346153846154,59,0.7763157894736842,201,0.995049504950495,70,1.0,14,0.9333333333333332,47,1.0,18,0.0891089108910891,26,0.3714285714285714,18,0.0891089108910891,26,0.3714285714285714,351,33
kc3,Default,403,0.8799126637554585,250,0.5458515283842795,257,0.5611353711790393,3,0.2727272727272727,25,0.7575757575757576,372,0.9789473684210528,3,0.2727272727272727,208,1.0,10,0.4545454545454545,11,1.0,21,0.6363636363636364,34,0.1634615384615384,21,0.9545454545454546,199,0.5335120643431636,3,0.75,458,39
kc3,Mod,367,0.8013100436681223,270,0.5895196506550219,187,0.408296943231441,13,0.2549019607843137,23,0.8518518518518519,326,0.8956043956043956,5,0.5555555555555556,234,0.8666666666666667,7,0.35,15,0.2941176470588235,14,0.5185185185185185,37,0.137037037037037,16,0.8,130,0.3581267217630854,4,0.5,458,39
letter,Default,832,0.52,1316,0.8225,830,0.51875,89,0.1230982019363762,24,0.96,713,0.5293244246473645,6,0.8571428571428571,634,0.8453333333333334,50,1.0,607,0.8395573997233748,25,1.0,89,0.1186666666666666,48,0.96,687,0.5096439169139466,6,0.75,1600,32
letter,Mod,1414,0.88375,1049,0.655625,601,0.375625,7,0.0833333333333333,76,0.95,1327,0.9451566951566952,4,0.5,959,0.95995995995996,8,0.16,44,0.5238095238095238,38,0.475,72,0.072072072072072,50,1.0,474,0.3383297644539614,5,1.0,1600,32
lungcancer_GSE31210,Default,121,0.5353982300884956,122,0.5398230088495575,123,0.5442477876106194,13,0.1368421052631579,12,1.0,91,0.5260115606936416,5,1.0,55,0.5445544554455446,15,0.625,49,0.5157894736842106,3,0.25,14,0.1386138613861386,22,0.9166666666666666,85,0.4941860465116279,2,0.5,226,23
lungcancer_GSE31210,Mod,179,0.7920353982300885,226,1.0,59,0.2610619469026549,4,0.16,20,0.8695652173913043,152,0.8786127167630058,3,0.5,166,1.0,12,1.0,25,1.0,23,1.0,19,0.1144578313253012,12,1.0,24,0.1403508771929824,4,1.0,226,23
lympho,Default,87,0.5878378378378378,74,0.5,81,0.5472972972972973,12,0.1739130434782608,5,1.0,70,0.5511811023622047,0,0.0,39,0.527027027027027,1,0.1666666666666666,34,0.4927536231884058,0,0.0,11,0.1486486486486486,6,1.0,64,0.5039370078740157,0,0.0,148,18
lympho,Mod,90,0.6081081081081081,124,0.8378378378378378,78,0.527027027027027,22,0.4782608695652174,0,0.0,66,0.7333333333333333,2,1.0,83,0.8829787234042553,6,1.0,35,0.7608695652173914,0,0.0,39,0.4148936170212766,4,0.6666666666666666,35,0.3888888888888889,0,0.0,148,18
