Filename,Mode,AvgTimeElapsed,Flipped,FlippedPercentage,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage,ti_fo_per_all,to_fi_per_all,ti_fo_per_avg,to_fi_per_avg,Row,Column
PieChart2,Fast,4.050272720000017,144,0.1932885906040268,1,27.46938775510204,0.0368716614162443,0.186556927297668,0.5,0.0348176142885137,0.1304591836734694,745,36
PieChart3,Default,5.553064499999996,89,0.0826369545032497,1,30.20408163265306,0.0280446440414605,0.0742311770943796,0.1417910447761194,0.0254896444261691,0.0460249771550411,1077,37
PieChart3,Optimal,5.282009839999973,74,0.0687093779015784,1,18.809795918367342,0.0174649915676577,0.0604453870625662,0.126865671641791,0.0153379358105914,0.0324337496192506,1077,37
PieChart3,Fast,4.449129559999974,173,0.1606313834726091,1,35.05795918367347,0.0325514941352585,0.1410392364793213,0.2985074626865671,0.0288856666738805,0.0583490709716722,1077,37
PizzaCutter1,Default,4.824911939999975,47,0.0711043872919818,1,9.008163265306122,0.0136280836086325,0.0607553366174055,0.1923076923076923,0.0111980161522737,0.042087912087912,661,37
PizzaCutter1,Optimal,4.762727020000011,59,0.0892586989409984,1,10.64408163265306,0.0161029979313964,0.0804597701149425,0.1923076923076923,0.012643007942093,0.0566248037676609,661,37
PizzaCutter1,Fast,4.277186019999963,146,0.2208774583963691,1,32.21387755102041,0.0487350643737071,0.2036124794745484,0.4230769230769231,0.0428832813913742,0.1172684458398744,661,37
PizzaCutter3,Default,5.092159100000036,65,0.062320230105465,1,14.915918367346938,0.0143009763828829,0.0545851528384279,0.1181102362204724,0.0115221459762944,0.0343435641973324,1043,37
PizzaCutter3,Optimal,7.736313600000058,63,0.0604026845637583,1,12.066938775510204,0.0115694523255131,0.0556768558951965,0.0944881889763779,0.0099937616968184,0.0229342760726337,1043,37
PizzaCutter3,Fast,6.737260920000035,183,0.1754554170661553,1,32.49795918367347,0.0311581583736083,0.158296943231441,0.2992125984251969,0.0277675786471793,0.0556130483689538,1043,37
analcatdata_apnea1,Default,0.0321559999999954,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,475,3
analcatdata_apnea1,Optimal,0.0320806599999923,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,475,3
analcatdata_apnea1,Fast,0.0265648399999736,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,475,3
analcatdata_apnea2,Default,0.0321615599999859,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,475,3
analcatdata_apnea2,Optimal,0.0320855599999777,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,475,3
analcatdata_apnea2,Fast,0.0264708799999425,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,475,3
analcatdata_apnea3,Default,0.032511420000028,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,450,3
analcatdata_apnea3,Optimal,0.0325096599999415,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,450,3
analcatdata_apnea3,Fast,0.0262665200000628,8,0.0177777777777777,2,1.2906122448979591,0.0028680272108843,0.020253164556962,0.0,0.0032673727718935,0.0,450,3
analcatdata_challenger,Default,0.0267700799999147,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,138,2
analcatdata_challenger,Optimal,0.0266713200000958,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,138,2
analcatdata_challenger,Fast,0.0182004799999776,30,0.217391304347826,4,9.937959183673469,0.072014196983141,0.2015503875968992,0.4444444444444444,0.0667299477930707,0.1477551020408163,138,2
analcatdata_lawsuit,Default,0.0471905999999762,22,0.0833333333333333,3,0.88,0.0033333333333333,0.0653061224489796,0.3157894736842105,0.0026122448979591,0.0126315789473684,264,4
analcatdata_lawsuit,Optimal,0.0470599399999991,22,0.0833333333333333,43,0.88,0.0033333333333333,0.0653061224489796,0.3157894736842105,0.0026122448979591,0.0126315789473684,264,4
analcatdata_lawsuit,Fast,0.0258884000000398,57,0.2159090909090909,1,10.19591836734694,0.0386209029066172,0.1795918367346938,0.6842105263157895,0.0382740524781341,0.0430934479054779,264,4
analcatdata_neavote,Default,0.0275504999999975,4,0.04,1,1.946122448979592,0.0194612244897959,0.043010752688172,0.0,0.0209260478384902,0.0,100,3
analcatdata_neavote,Optimal,0.0262151599999924,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,100,3
analcatdata_neavote,Fast,0.0188622199999917,28,0.28,1,10.316734693877551,0.1031673469387755,0.2795698924731182,0.2857142857142857,0.1020057055080096,0.118600583090379,100,3
annthyroid,Default,2.9988154999999823,6,0.0008333333333333,1,2.4653061224489794,0.0003424036281179,0.0006000600060006,0.0037453183520599,0.0002368400105316,0.0016601696858518,7200,6
annthyroid,Optimal,2.979075419999936,3,0.0004166666666666,1,1.1216326530612244,0.0001557823129251,0.0003000300030003,0.0018726591760299,0.0001509946913058,0.0002155468929144,7200,6
annthyroid,Fast,3.0856626999999754,447,0.0620833333333333,1,159.2669387755102,0.0221204081632653,0.0523552355235523,0.1835205992509363,0.0186348022557357,0.0656317358404035,7200,6
appendicitis,Default,0.0487909200000285,4,0.0377358490566037,2,0.4473469387755102,0.0042202541393916,0.0235294117647058,0.0952380952380952,0.0026314525810324,0.0106511175898931,106,7
appendicitis,Optimal,0.0487265600000137,4,0.0377358490566037,1,0.8122448979591836,0.007662687716596,0.0352941176470588,0.0476190476190476,0.0090852340936374,0.0019047619047619,106,7
appendicitis,Fast,0.0475721999999041,29,0.2735849056603773,1,4.848979591836735,0.0457450904890258,0.2117647058823529,0.5238095238095238,0.0327202881152461,0.0984645286686103,106,7
ar1,Default,0.2526768199999424,17,0.140495867768595,1,5.315918367346939,0.0439332096474953,0.125,0.3333333333333333,0.0374781341107871,0.1242630385487528,121,29
ar1,Optimal,0.2191196599999057,34,0.2809917355371901,1,5.955102040816326,0.0492157193455894,0.2767857142857143,0.3333333333333333,0.0507580174927113,0.0300226757369614,121,29
ar1,Fast,0.2054780600000049,44,0.3636363636363636,1,7.96,0.0657851239669421,0.3571428571428571,0.4444444444444444,0.0654518950437317,0.0699319727891156,121,29
ar3,Default,0.2413155399999959,13,0.2063492063492063,1,2.762448979591837,0.0438483965014577,0.1636363636363636,0.5,0.0317625231910946,0.126938775510204,63,29
ar3,Optimal,0.2177334999999584,6,0.0952380952380952,1,1.4612244897959183,0.0231940395205701,0.0545454545454545,0.375,0.0191614100185528,0.0509183673469387,63,29
ar3,Fast,0.2041569599999638,7,0.1111111111111111,2,1.2179591836734691,0.0193326854551344,0.0727272727272727,0.375,0.0192653061224489,0.0197959183673469,63,29
ar4,Default,0.2641111600000113,7,0.0654205607476635,1,2.2579591836734694,0.0211024222773221,0.0459770114942528,0.15,0.0216561107201501,0.0186938775510204,107,29
ar4,Optimal,0.2687747000000854,7,0.0654205607476635,1,1.71265306122449,0.0160061033759298,0.057471264367816,0.1,0.0174618813042458,0.0096734693877551,107,29
ar4,Fast,0.2115435399999842,19,0.1775700934579439,2,3.782857142857143,0.0353538050734312,0.1149425287356321,0.45,0.0226976307764485,0.0904081632653061,107,29
ar6,Default,0.2655589999999938,13,0.1287128712871287,1,3.459591836734694,0.0342533845221256,0.127906976744186,0.1333333333333333,0.0298813478879924,0.0593197278911564,101,29
ar6,Optimal,0.245173780000041,18,0.1782178217821782,1,3.8081632653061215,0.0377045867852091,0.1744186046511628,0.2,0.0383578547698149,0.0339591836734693,101,29
ar6,Fast,0.2067623400000229,23,0.2277227722772277,1,4.257142857142857,0.0421499292786421,0.1976744186046511,0.4,0.0397911722828666,0.0556734693877551,101,29
arsenic-female-bladder,Default,0.3918926800001281,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-female-bladder,Optimal,0.392059079999999,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-female-bladder,Fast,0.3492134799999439,2,0.0035778175313059,3,0.979591836734694,0.0017524004234967,0.0041753653444676,0.0,0.0020450769034127,0.0,559,4
arsenic-female-lung,Default,0.3914707999999154,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-female-lung,Optimal,0.392225759999892,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-female-lung,Fast,0.348677099999968,2,0.0035778175313059,1,1.020408163265306,0.0018254171078091,0.0037037037037037,0.0,0.0018896447467876,0.0,559,4
arsenic-male-bladder,Default,0.3874116200000208,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-male-bladder,Optimal,0.3877493200000026,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-male-bladder,Fast,0.3456850599999598,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-male-lung,Default,0.387436980000075,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-male-lung,Optimal,0.387697460000054,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
arsenic-male-lung,Fast,0.3468620399999963,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,559,4
backache,Default,0.2686030199999913,59,0.3277777777777778,1,16.433469387755103,0.091297052154195,0.2903225806451613,0.56,0.0815273206056616,0.151869387755102,180,31
backache,Optimal,0.2788235199999508,80,0.4444444444444444,1,20.329795918367346,0.1129433106575963,0.4,0.72,0.1044318630678077,0.1657142857142857,180,31
backache,Fast,0.2410377799999696,113,0.6277777777777778,1,32.440816326530616,0.1802267573696145,0.6,0.8,0.1723449637919684,0.2290938775510204,180,31
breastw,Default,0.8001414400000249,99,0.1449487554904831,1,24.561632653061224,0.0359613948068246,0.009009009009009,0.3974895397489539,0.0024066924066924,0.0982973272991204,683,9
breastw,Optimal,0.802072999999964,97,0.1420204978038067,1,25.03020408163265,0.0366474437505602,0.009009009009009,0.3891213389121339,0.0027174112888398,0.0996806421313295,683,9
breastw,Fast,0.5027254400000128,168,0.2459736456808199,1,49.81877551020408,0.0729411061642812,0.0135135135135135,0.6778242677824268,0.0039290310718882,0.2011476389719067,683,9
cardio,Default,4.175188360000066,75,0.0409612233752048,1,24.532244897959185,0.0133982768421404,0.0314199395770392,0.1306818181818181,0.0095389358160182,0.0496892393320964,1831,21
cardio,Optimal,4.197065140000014,33,0.0180229382850901,1,10.878367346938775,0.0059412164647399,0.0187311178247734,0.0113636363636363,0.0061320673284419,0.0041465677179962,1831,21
cardio,Fast,3.287620200000019,279,0.1523757509557619,1,65.28081632653061,0.0356530946622231,0.120845921450151,0.4488636363636363,0.0278922251680128,0.1086317254174396,1831,21
climate-model-simulation-crashes,Default,2.5523249399999623,31,0.0574074074074074,1,6.507755102040816,0.0120513983371126,0.0526315789473684,0.108695652173913,0.0108303726348839,0.0251641526175687,540,21
climate-model-simulation-crashes,Optimal,2.5036667399999897,23,0.0425925925925925,1,5.913469387755102,0.0109508692365835,0.0404858299595141,0.0652173913043478,0.0100173510699826,0.0209760425909494,540,21
climate-model-simulation-crashes,Fast,2.3622743400000217,132,0.2444444444444444,1,25.51183673469388,0.0472441421012849,0.2348178137651821,0.3478260869565217,0.0439725687845988,0.0823779946761313,540,21
datatrieve,Default,0.0358918599999742,12,0.0923076923076923,1,2.685714285714285,0.0206593406593406,0.0756302521008403,0.2727272727272727,0.0110649974275424,0.1244526901669758,130,8
datatrieve,Optimal,0.0360838000000512,13,0.1,2,2.466938775510204,0.0189764521193092,0.1008403361344537,0.0909090909090909,0.0191871034127936,0.0166975881261595,130,8
datatrieve,Fast,0.0401013200000306,36,0.2769230769230769,1,7.696326530612245,0.0592025117739403,0.2689075630252101,0.3636363636363636,0.055283827816841,0.101595547309833,130,8
fertility,Default,0.0523827200001142,24,0.24,2,5.524081632653061,0.0552408163265306,0.2159090909090909,0.4166666666666667,0.0488682745825602,0.1019727891156462,100,9
fertility,Optimal,0.053277479999997,2,0.02,19,0.08,0.0008,0.0227272727272727,0.0,0.0009090909090909,0.0,100,9
fertility,Fast,0.0387552000000323,61,0.61,1,12.03591836734694,0.1203591836734693,0.6136363636363636,0.5833333333333334,0.1183209647495361,0.1353061224489795,100,9
flare,Default,0.6452162399999907,188,0.1763602251407129,1,34.47673469387755,0.0323421526208982,0.169683257918552,0.2087912087912088,0.0314045618247298,0.0368961650594303,1066,10
flare,Optimal,0.6744648199999028,177,0.1660412757973733,1,32.049795918367344,0.0300654745950913,0.1572398190045248,0.2087912087912088,0.0288189121802567,0.0361202063242879,1066,10
flare,Fast,0.547531320000071,335,0.3142589118198874,1,87.73959183673469,0.0823073094153233,0.2884615384615384,0.4395604395604395,0.0785077107766183,0.1007625028033191,1066,10
glass,Default,0.0523163200000453,13,0.0607476635514018,5,2.259591836734694,0.0105588403585733,0.0585365853658536,0.1111111111111111,0.0095530114484818,0.033469387755102,214,9
glass,Optimal,0.0522754599999279,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,214,9
glass,Fast,0.0474512599999798,12,0.0560747663551401,1,3.69469387755102,0.0172649246614533,0.0536585365853658,0.1111111111111111,0.0157292185166749,0.0522448979591836,214,9
ionosphere,Default,0.6008969199999956,16,0.0455840455840455,1,3.070204081632653,0.0087470201755916,0.0,0.1269841269841269,0.0,0.0243666990605766,351,33
ionosphere,Optimal,0.5930137599998853,8,0.0227920227920227,2,1.4008163265306122,0.0039909297052154,0.0044444444444444,0.0555555555555555,0.0009578231292517,0.0094071914480077,351,33
ionosphere,Fast,0.6733436000000438,104,0.2962962962962963,1,17.881632653061224,0.0509448223733938,0.0933333333333333,0.6587301587301587,0.010615873015873,0.1229608033689666,351,33
kc3,Default,0.691045900000081,58,0.1266375545851528,1,8.099591836734694,0.0176846983334818,0.1132530120481927,0.2558139534883721,0.0154767641996557,0.0389938300901756,458,39
kc3,Optimal,0.5630217200000152,31,0.0676855895196506,1,3.9281632653061225,0.0085767756884413,0.0578313253012048,0.1627906976744186,0.0069495942955495,0.0242809682012339,458,39
kc3,Fast,0.5590529199999219,23,0.0502183406113537,1,2.4457142857142857,0.0053399875233936,0.0409638554216867,0.1395348837209302,0.0040501598229653,0.0177883246321784,458,39
letter,Default,15.37772526000006,28,0.0175,1,6.669387755102041,0.0041683673469387,0.016,0.04,0.0039357823129251,0.0076571428571428,1600,32
letter,Optimal,15.442692620000052,15,0.009375,1,3.2375510204081634,0.0020234693877551,0.0086666666666666,0.02,0.0019308843537414,0.0034122448979591,1600,32
letter,Fast,7.861281059999928,452,0.2825,1,106.02448979591836,0.0662653061224489,0.2706666666666666,0.46,0.0649697959183673,0.0856979591836734,1600,32
lungcancer_GSE31210,Default,0.1626210199999332,11,0.0486725663716814,2,2.713469387755102,0.0120065017157305,0.0471204188481675,0.0571428571428571,0.0133860455176835,0.0044781341107871,226,23
lungcancer_GSE31210,Optimal,0.1763763999999719,17,0.0752212389380531,1,3.3844897959183675,0.0149756185660104,0.0680628272251308,0.1142857142857142,0.0149887808526551,0.0149037900874635,226,23
lungcancer_GSE31210,Fast,0.1545131800001036,81,0.3584070796460177,1,17.340408163265305,0.0767274697489615,0.3455497382198952,0.4285714285714285,0.0730676354311358,0.0966997084548105,226,23
lympho,Default,0.1043518799999219,35,0.2364864864864864,1,8.431020408163265,0.0569663541092112,0.2323943661971831,0.3333333333333333,0.0577982178787007,0.0372789115646258,148,18
lympho,Optimal,0.1058699000000706,45,0.304054054054054,1,13.903673469387757,0.0939437396580253,0.3028169014084507,0.3333333333333333,0.0956999137683242,0.0523809523809523,148,18
lympho,Fast,0.0866057399999408,124,0.8378378378378378,1,32.06857142857143,0.2166795366795367,0.8591549295774648,0.3333333333333333,0.2211382581201494,0.111156462585034,148,18
mw1,Default,0.5916056199997183,30,0.0744416873449131,1,7.725714285714286,0.0191705069124423,0.064516129032258,0.1935483870967742,0.0150735132762782,0.0683344305464121,403,37
mw1,Optimal,0.6010841999999684,39,0.0967741935483871,1,6.568163265306122,0.0162981718742087,0.0833333333333333,0.2580645161290322,0.0130261136712749,0.055562870309414,403,37
mw1,Fast,0.5549247200001628,58,0.1439205955334987,1,14.136326530612244,0.0350777333265812,0.1290322580645161,0.3225806451612903,0.0300702216370419,0.0951678736010533,403,37
optdigits,Default,19.33113306000021,1197,0.2294861963190184,1,386.9534693877551,0.074185864529861,0.2358863008290564,0.0133333333333333,0.0763518293223329,0.0010340136054421,5216,64
optdigits,Optimal,19.41052083999992,1519,0.2912193251533742,1,399.0791836734694,0.0765105796919995,0.2960915909988156,0.1266666666666666,0.0779959232014953,0.0263455782312925,5216,64
optdigits,Fast,17.13831403999986,3084,0.5912576687116564,1,830.0571428571428,0.1591367221735319,0.5878405053296486,0.7066666666666667,0.1594044329141052,0.1500952380952381,5216,64
pc1,Default,3.2020454199998496,48,0.0432822362488728,1,11.183673469387756,0.010084466609006,0.0426356589147286,0.0519480519480519,0.0095586141433317,0.0171322554996024,1109,21
pc1,Optimal,3.0915750199998366,56,0.0504959422903516,1,10.815510204081631,0.0097524889126074,0.0494186046511627,0.0649350649350649,0.009563360227812,0.0122873045322024,1109,21
pc1,Fast,2.8685829399999783,34,0.0306582506762849,1,7.915102040816326,0.0071371524263447,0.0310077519379844,0.0259740259740259,0.0070764119601328,0.0079512324410283,1109,21
pima,Default,0.7959160400001202,8,0.0104166666666666,1,2.1420408163265305,0.0027891156462585,0.012,0.0074626865671641,0.0026759183673469,0.0030003045994517,768,8
pima,Optimal,0.7995657399999618,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,768,8
pima,Fast,0.7506930999999167,29,0.0377604166666666,1,6.791836734693877,0.0088435374149659,0.03,0.0522388059701492,0.0063673469387755,0.0134632957660676,768,8
satellite,Default,33.852850359999906,2,0.0003108003108003,4,0.3673469387755102,5.708577137148566e-05,0.0,0.0009823182711198,0.0,0.0001804258048995,6435,36
satellite,Optimal,34.46855309999999,2,0.0003108003108003,5,0.230204081632653,3.5773750059464345e-05,0.0,0.0009823182711198,0.0,0.000113066837737,6435,36
satellite,Fast,35.21471603999988,38,0.0059052059052059,1,10.150204081632651,0.001577343291629,0.000909297567629,0.0166994106090373,0.0002052414509791,0.0045419189286716,6435,36
satimage-2,Default,31.055278880000117,7,0.0012062726176115,2,1.6946938775510203,0.0002920375456748,0.0012212142358688,0.0,0.0002956548983864,0.0,5803,36
satimage-2,Optimal,30.835370439999892,3,0.0005169739789763,4,0.6791836734693878,0.0001170400953764,0.0003489183531053,0.0140845070422535,7.063816454704702e-05,0.0038631790744466,5803,36
satimage-2,Fast,30.38709644000024,5,0.0008616232982939,1,1.4840816326530613,0.0002557438622528,0.0006978367062107,0.0140845070422535,0.0002327071791731,0.0021155504455303,5803,36
thoracic_surgery,Default,0.1197111600000062,112,0.2382978723404255,1,30.388571428571428,0.0646565349544072,0.195,0.4857142857142857,0.0533836734693877,0.1290728862973761,470,17
thoracic_surgery,Optimal,0.1092182399999001,11,0.0234042553191489,1,1.6171428571428572,0.0034407294832826,0.0225,0.0285714285714285,0.0037469387755102,0.0016909620991253,470,17
thoracic_surgery,Fast,0.0945146200001181,12,0.025531914893617,1,1.833469387755102,0.0039009986973512,0.0225,0.0428571428571428,0.0042836734693877,0.0017142857142857,470,17
thyroid,Default,1.77300247999985,6,0.0015906680805938,2,1.737142857142857,0.0004605362823814,0.0016308779559662,0.0,0.0004721779986797,0.0,3772,6
thyroid,Optimal,1.7960820400005468,6,0.0015906680805938,1,1.7648979591836735,0.0004678944748631,0.0016308779559662,0.0,0.000479722196027,0.0,3772,6
thyroid,Fast,1.7919165599998814,463,0.122746553552492,1,102.05714285714286,0.0270565065899106,0.1119869529763522,0.5483870967741935,0.0238312318675771,0.1546456001755541,3772,6
vertebral,Default,0.0454790400002093,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,240,6
vertebral,Optimal,0.0453424000002269,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,240,6
vertebral,Fast,0.0323165600001084,24,0.1,1,4.772244897959184,0.0198843537414966,0.1095238095238095,0.0333333333333333,0.0225344995140913,0.0013333333333333,240,6
visualizing_livestock,Default,0.0156131599999935,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,130,2
visualizing_livestock,Optimal,0.0136501399996632,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,130,2
visualizing_livestock,Fast,0.0130044399999314,14,0.1076923076923077,2,1.1216326530612244,0.0086279434850863,0.1047619047619047,0.12,0.0081243926141885,0.0107428571428571,130,2
vowels,Default,1.438822380000347,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,1456,12
vowels,Optimal,1.4612978599999769,0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,1456,12
vowels,Fast,1.1840335600000254,204,0.1401098901098901,1,66.36,0.045576923076923,0.1365576102418207,0.24,0.0445943042935524,0.0732081632653061,1456,12
wbc,Default,0.4109301799998502,4,0.0105820105820105,7,0.3118367346938775,0.0008249649065975,0.011204481792717,0.0,0.0008734922540444,0.0,378,30
wbc,Optimal,0.4125903999997535,4,0.0105820105820105,6,0.4473469387755102,0.0011834575099881,0.011204481792717,0.0,0.0012530726576344,0.0,378,30
wbc,Fast,0.3601815599999827,30,0.0793650793650793,1,7.080816326530612,0.018732318324155,0.0700280112044818,0.238095238095238,0.0182998913851254,0.0260835762876579,378,30
wine,Default,0.0620588200003112,2,0.0155038759689922,2,0.9942857142857144,0.0077076411960132,0.0,0.2,0.0,0.0994285714285714,129,13
wine,Optimal,0.0592245800001546,6,0.0465116279069767,1,1.4285714285714286,0.0110741971207087,0.0336134453781512,0.2,0.0104064482936031,0.0190204081632653,129,13
wine,Fast,0.042228419999883,71,0.5503875968992248,1,15.435102040816329,0.1196519538047777,0.5126050420168067,1.0,0.0973417938604013,0.3851428571428571,129,13
