Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per,Row,Column
PieChart1,Default,568,0.8056737588652483,405,0.574468085106383,337,0.4780141843971631,1,0.02,38,0.9047619047619048,529,0.9152249134948096,0,0.0,313,0.9811912225705328,17,0.6071428571428571,44,0.88,31,0.7380952380952381,25,0.0783699059561128,27,0.9642857142857144,283,0.4904679376083189,2,0.6666666666666666,705,37
PieChart1,Mod,586,0.8312056737588652,363,0.5148936170212766,315,0.4468085106382978,1,0.02,49,0.9607843137254902,535,0.916095890410959,1,0.3333333333333333,306,0.9272727272727272,5,0.1666666666666666,26,0.52,26,0.5098039215686274,14,0.0424242424242424,29,0.9666666666666668,269,0.4598290598290598,3,0.75,705,37
PieChart2,Default,352,0.47248322147651,508,0.6818791946308724,358,0.4805369127516778,27,0.0743801652892562,4,0.6666666666666666,321,0.4885844748858447,0,0.0,248,0.6775956284153005,9,1.0,245,0.6749311294765841,6,1.0,30,0.081967213114754,8,0.8888888888888888,320,0.4878048780487805,0,0.0,745,36
PieChart2,Mod,625,0.8389261744966443,468,0.6281879194630873,249,0.334228187919463,0,0.0,10,0.7692307692307693,615,0.9151785714285714,0,0.0,441,0.9111570247933884,1,0.5,14,0.2456140350877192,12,0.9230769230769232,27,0.0557851239669421,2,1.0,216,0.3209509658246657,4,1.0,745,36
PieChart3,Default,108,0.1002785515320334,539,0.500464252553389,513,0.4763231197771588,89,0.0943796394485683,0,0.0,0,0.0,19,1.0,0,0.0,41,1.0,498,0.528101802757158,0,0.0,30,0.0674157303370786,33,0.8048780487804879,439,0.5140515222482436,11,0.5789473684210527,1077,37
PieChart3,Mod,890,0.8263695450324977,616,0.5719591457753017,438,0.4066852367688022,2,0.0256410256410256,110,0.9565217391304348,778,0.911007025761124,0,0.0,509,0.9171171171171172,7,0.1296296296296296,32,0.4102564102564102,68,0.591304347826087,40,0.072072072072072,45,0.8333333333333334,348,0.40324449594438,5,0.3571428571428571,1077,37
PizzaCutter1,Default,440,0.6656580937972768,416,0.6293494704992436,314,0.4750378214826021,10,0.065359477124183,27,0.9,403,0.7380952380952381,0,0.0,263,0.8651315789473685,18,0.72,112,0.7320261437908496,23,0.7666666666666667,22,0.0723684210526315,22,0.88,267,0.4863387978142076,3,0.5,661,37
PizzaCutter1,Mod,536,0.81089258698941,535,0.8093797276853253,115,0.1739788199697428,2,0.037037037037037,36,0.8780487804878049,497,0.9052823315118396,1,0.1666666666666666,488,0.9138576779026216,1,0.25,8,0.1481481481481481,38,0.926829268292683,48,0.0898876404494382,3,0.75,61,0.1115173674588665,3,0.75,661,37
PizzaCutter3,Default,104,0.099712368168744,522,0.5004793863854267,504,0.4832214765100671,92,0.1004366812227074,0,0.0,0,0.0,12,1.0,0,0.0,38,1.0,484,0.5283842794759825,0,0.0,36,0.0833333333333333,33,0.868421052631579,428,0.5194174757281553,7,0.5833333333333334,1043,37
PizzaCutter3,Mod,881,0.8446788111217641,393,0.37679769894535,632,0.6059443911792906,0,0.0,101,0.9017857142857144,778,0.9196217494089834,2,0.1538461538461538,288,0.9320388349514565,9,0.125,47,0.6911764705882353,49,0.4375,14,0.0453074433656957,67,0.9305555555555556,547,0.649643705463183,4,0.4444444444444444,1043,37
analcatdata_apnea1,Default,182,0.3831578947368421,412,0.8673684210526316,182,0.3831578947368421,0,0.0,23,1.0,159,0.4332425068119891,0,0.0,185,0.8486238532110092,31,0.9393939393939394,175,0.8413461538461539,21,0.9130434782608696,0,0.0,29,0.8787878787878788,153,0.4123989218328841,0,0.0,475,3
analcatdata_apnea1,Mod,439,0.9242105263157896,392,0.8252631578947368,75,0.1578947368421052,0,0.0,54,0.9473684210526316,385,0.9697732997481108,0,0.0,332,0.9793510324483776,3,0.375,5,0.4166666666666667,52,0.912280701754386,6,0.0176991150442477,8,1.0,61,0.1548223350253807,0,0.0,475,3
analcatdata_apnea2,Default,194,0.4084210526315789,412,0.8673684210526316,182,0.3831578947368421,6,0.0289855072463768,25,1.0,163,0.4478021978021978,0,0.0,183,0.8472222222222222,32,0.9411764705882352,174,0.8405797101449275,23,0.92,0,0.0,27,0.7941176470588235,155,0.4177897574123989,0,0.0,475,3
analcatdata_apnea2,Mod,429,0.9031578947368422,390,0.8210526315789474,77,0.1621052631578947,0,0.0,57,0.95,372,0.9514066496163684,0,0.0,330,0.9649122807017544,1,0.1111111111111111,7,0.3684210526315789,52,0.8666666666666667,10,0.0292397660818713,2,0.2222222222222222,64,0.1616161616161616,1,0.125,475,3
analcatdata_apnea3,Default,176,0.3911111111111111,402,0.8933333333333333,176,0.3911111111111111,0,0.0,19,0.7916666666666666,157,0.4422535211267606,0,0.0,179,0.8817733990147784,27,0.9310344827586208,174,0.8787878787878788,22,0.9166666666666666,0,0.0,23,0.7931034482758621,153,0.4297752808988764,0,0.0,450,3
analcatdata_apnea3,Mod,411,0.9133333333333332,373,0.8288888888888889,78,0.1733333333333333,0,0.0,50,1.0,361,0.9575596816976129,0,0.0,317,0.9753846153846154,3,0.375,8,0.5,45,0.9,9,0.0276923076923076,7,0.875,62,0.164021164021164,0,0.0,450,3
analcatdata_challenger,Default,60,0.4347826086956521,84,0.6086956521739131,60,0.4347826086956521,0,0.0,4,1.0,56,0.4786324786324786,0,0.0,41,0.640625,4,0.5714285714285714,38,0.6229508196721312,1,0.25,0,0.0,6,0.8571428571428571,54,0.4576271186440678,0,0.0,138,2
analcatdata_challenger,Mod,66,0.4782608695652174,84,0.6086956521739131,30,0.217391304347826,12,0.2666666666666666,4,0.6666666666666666,50,0.6024096385542169,0,0.0,49,0.7538461538461538,1,0.5,29,0.6444444444444445,5,0.8333333333333334,4,0.0615384615384615,1,0.5,23,0.2738095238095238,2,0.6666666666666666,138,2
analcatdata_chlamydia,Default,38,0.38,94,0.94,42,0.42,0,0.0,9,0.8181818181818182,29,0.3972602739726027,0,0.0,34,0.9444444444444444,7,1.0,42,0.9545454545454546,11,1.0,0,0.0,3,0.4285714285714285,39,0.52,0,0.0,100,3
analcatdata_chlamydia,Mod,88,0.88,71,0.71,25,0.25,0,0.0,17,0.9444444444444444,71,0.8875,0,0.0,56,0.918032786885246,0,0.0,4,0.4444444444444444,11,0.6111111111111112,0,0.0,6,0.8571428571428571,19,0.2375,0,0.0,100,3
analcatdata_lawsuit,Default,122,0.4621212121212121,246,0.9318181818181818,120,0.4545454545454545,8,0.0707964601769911,0,0.0,114,0.5205479452054794,0,0.0,123,0.9318181818181818,19,1.0,104,0.9203539823008848,0,0.0,7,0.053030303030303,18,0.9473684210526316,95,0.4318181818181818,0,0.0,264,4
analcatdata_lawsuit,Mod,140,0.5303030303030303,143,0.5416666666666666,99,0.375,14,0.2153846153846154,2,1.0,118,0.6982248520710059,6,1.0,104,0.7482014388489209,7,1.0,30,0.4615384615384615,2,1.0,31,0.2230215827338129,6,0.8571428571428571,59,0.3532934131736527,3,0.75,264,4
analcatdata_neavote,Default,42,0.42,89,0.89,41,0.41,1,0.0212765957446808,4,1.0,37,0.4457831325301205,0,0.0,41,0.8723404255319149,3,1.0,41,0.8723404255319149,4,1.0,1,0.0212765957446808,3,1.0,37,0.4457831325301205,0,0.0,100,3
analcatdata_neavote,Mod,35,0.35,52,0.52,39,0.39,8,0.2105263157894736,3,0.75,24,0.4444444444444444,0,0.0,34,0.5964912280701754,2,0.4,15,0.3947368421052631,1,0.25,17,0.2982456140350877,2,0.4,18,0.3103448275862069,2,0.4,100,3
annthyroid,Default,3485,0.4840277777777778,3567,0.4954166666666666,2880,0.4,335,0.0968488002312807,203,0.8675213675213675,2900,0.4814077025232404,47,0.6025641025641025,1614,0.4776561112755253,169,0.5399361022364217,1694,0.4897369181844463,90,0.3846153846153846,0,0.0,235,0.7507987220447284,2645,0.4390770252324037,0,0.0,7200,6
annthyroid,Mod,6317,0.8773611111111111,6327,0.87875,34,0.0047222222222222,134,0.2791666666666667,372,0.9393939393939394,5768,0.9434085704939484,43,0.6417910447761194,5770,0.944044502617801,44,0.676923076923077,138,0.2875,375,0.946969696969697,14,0.0022905759162303,2,0.0307692307692307,15,0.0024537870112874,3,0.0454545454545454,7200,6
appendicitis,Default,43,0.4056603773584906,51,0.4811320754716981,40,0.3773584905660377,3,0.0612244897959183,8,0.8,31,0.4025974025974026,1,0.3333333333333333,22,0.4489795918367347,6,0.4,22,0.4489795918367347,1,0.1,0,0.0,13,0.8666666666666667,27,0.3552631578947368,0,0.0,106,7
appendicitis,Mod,88,0.8301886792452831,86,0.8113207547169812,2,0.0188679245283018,12,0.631578947368421,9,0.6,63,0.9,4,0.4,62,0.8857142857142857,4,0.4,11,0.5789473684210527,9,0.6,1,0.0142857142857142,0,0.0,1,0.0142857142857142,0,0.0,106,7
ar1,Default,12,0.0991735537190082,66,0.5454545454545454,54,0.4462809917355372,9,0.0833333333333333,1,0.5,2,0.0198019801980198,0,0.0,4,0.0714285714285714,4,1.0,56,0.5185185185185185,2,1.0,3,0.0535714285714285,2,0.5,49,0.4803921568627451,0,0.0,121,29
ar1,Mod,77,0.6363636363636364,52,0.4297520661157025,57,0.4710743801652892,0,0.0,5,0.8333333333333334,72,0.7659574468085106,0,0.0,39,0.7358490566037735,1,0.3333333333333333,8,0.3636363636363636,4,0.6666666666666666,6,0.1132075471698113,2,0.6666666666666666,48,0.5052631578947369,1,0.5,121,29
ar3,Default,11,0.1746031746031746,42,0.6666666666666666,27,0.4285714285714285,2,0.0444444444444444,1,1.0,7,0.14,1,1.0,10,0.3225806451612903,7,1.0,24,0.5333333333333333,1,1.0,1,0.032258064516129,6,0.8571428571428571,20,0.4,0,0.0,63,29
ar3,Mod,46,0.7301587301587301,45,0.7142857142857143,9,0.1428571428571428,0,0.0,5,0.8333333333333334,41,0.8723404255319149,0,0.0,41,0.8723404255319149,0,0.0,0,0.0,4,0.6666666666666666,4,0.0851063829787234,1,0.5,4,0.0851063829787234,0,0.0,63,29
ar4,Default,17,0.1588785046728972,69,0.6448598130841121,46,0.4299065420560747,6,0.081081081081081,0,0.0,10,0.1282051282051282,1,0.5,13,0.2954545454545454,12,1.0,43,0.581081081081081,1,1.0,1,0.0227272727272727,10,0.8333333333333334,35,0.4487179487179487,0,0.0,107,29
ar4,Mod,84,0.7850467289719626,27,0.2523364485981308,77,0.719626168224299,0,0.0,16,1.0,68,0.8831168831168831,0,0.0,15,0.8823529411764706,3,0.1764705882352941,7,0.7777777777777778,2,0.125,0,0.0,15,0.8823529411764706,62,0.7848101265822784,0,0.0,107,29
ar6,Default,22,0.2178217821782178,66,0.6534653465346535,44,0.4356435643564356,5,0.0746268656716417,2,0.6666666666666666,15,0.1948051948051948,0,0.0,16,0.3720930232558139,7,1.0,40,0.5970149253731343,3,1.0,2,0.0465116279069767,7,1.0,35,0.4605263157894737,0,0.0,101,29
ar6,Mod,71,0.7029702970297029,31,0.3069306930693069,58,0.5742574257425742,0,0.0,10,0.8333333333333334,61,0.8356164383561644,0,0.0,21,0.8076923076923077,1,0.0909090909090909,7,0.5833333333333334,2,0.1666666666666666,1,0.0384615384615384,9,0.8181818181818182,48,0.6575342465753424,0,0.0,101,29
arsenic-female-bladder,Default,56,0.1001788908765653,261,0.4669051878354204,253,0.4525939177101968,51,0.1064718162839248,0,0.0,0,0.0,5,1.0,0,0.0,58,1.0,203,0.4237995824634655,0,0.0,24,0.0869565217391304,51,0.8793103448275862,178,0.413953488372093,0,0.0,559,4
arsenic-female-bladder,Mod,321,0.5742397137745975,282,0.5044722719141324,259,0.4633273703041144,21,0.1842105263157894,35,0.7608695652173914,257,0.7342857142857143,8,0.4210526315789473,186,0.7591836734693878,19,0.4418604651162791,55,0.4824561403508772,22,0.4782608695652174,56,0.2285714285714285,30,0.6976744186046512,164,0.4645892351274787,9,0.4090909090909091,559,4
arsenic-female-lung,Default,56,0.1001788908765653,261,0.4669051878354204,253,0.4525939177101968,52,0.0962962962962963,0,0.0,0,0.0,4,1.0,0,0.0,18,1.0,243,0.45,0,0.0,24,0.0808080808080808,16,0.8888888888888888,213,0.4382716049382716,0,0.0,559,4
arsenic-female-lung,Mod,331,0.592128801431127,232,0.4150268336314848,313,0.5599284436493739,28,0.21875,2,0.6666666666666666,299,0.7493734335839599,2,0.6666666666666666,124,0.775,15,0.8823529411764706,92,0.71875,1,0.3333333333333333,30,0.1875,11,0.6470588235294118,272,0.6766169154228856,0,0.0,559,4
arsenic-male-bladder,Default,56,0.1001788908765653,296,0.5295169946332737,282,0.5044722719141324,53,0.0990654205607476,0,0.0,0,0.0,3,1.0,0,0.0,21,1.0,275,0.514018691588785,0,0.0,21,0.0807692307692307,17,0.8095238095238095,244,0.505175983436853,0,0.0,559,4
arsenic-male-bladder,Mod,330,0.590339892665474,255,0.4561717352415027,305,0.5456171735241503,26,0.2047244094488189,8,1.0,293,0.7436548223350253,3,1.0,144,0.8,15,0.8333333333333334,91,0.7165354330708661,5,0.625,37,0.2055555555555555,14,0.7777777777777778,253,0.6388888888888888,1,0.2,559,4
arsenic-male-lung,Default,56,0.1001788908765653,296,0.5295169946332737,278,0.4973166368515205,54,0.0989010989010989,0,0.0,0,0.0,2,1.0,0,0.0,13,1.0,283,0.5183150183150184,0,0.0,19,0.0722433460076045,13,1.0,246,0.5020408163265306,0,0.0,559,4
arsenic-male-lung,Mod,325,0.5813953488372093,252,0.4508050089445438,291,0.5205724508050089,29,0.2148148148148148,0,0.0,294,0.735,2,1.0,163,0.7616822429906542,5,1.0,84,0.6222222222222222,0,0.0,49,0.2289719626168224,3,0.6,237,0.5895522388059702,2,0.5,559,4
backache,Default,82,0.4555555555555555,102,0.5666666666666667,82,0.4555555555555555,5,0.0704225352112676,5,0.8333333333333334,72,0.5217391304347826,0,0.0,48,0.6075949367088608,11,0.7857142857142857,40,0.5633802816901409,3,0.5,4,0.050632911392405,13,0.9285714285714286,64,0.460431654676259,1,0.5,180,31
backache,Mod,116,0.6444444444444445,105,0.5833333333333334,61,0.3388888888888889,2,0.08,13,0.9285714285714286,101,0.8145161290322581,0,0.0,86,0.8514851485148515,1,0.1428571428571428,10,0.4,8,0.5714285714285714,15,0.1485148514851485,6,0.8571428571428571,39,0.312,1,0.5,180,31
breastw,Default,340,0.4978038067349927,533,0.780380673499268,289,0.4231332357247437,3,0.0196078431372549,35,0.7777777777777778,269,0.6420047732696897,33,0.7674418604651163,253,0.7666666666666667,194,0.8471615720524017,76,0.4967320261437908,10,0.2222222222222222,4,0.0121212121212121,179,0.7816593886462883,103,0.2400932400932401,3,0.0566037735849056,683,9
breastw,Mod,435,0.636896046852123,568,0.8316251830161054,151,0.2210834553440702,24,0.2727272727272727,17,0.3617021276595745,274,0.8106508875739645,120,0.8,340,0.8673469387755102,176,0.8502415458937198,36,0.4090909090909091,16,0.3404255319148936,56,0.1428571428571428,56,0.2705314009661835,21,0.0588235294117647,18,0.1065088757396449,683,9
cardio,Default,1007,0.5499726925177498,1223,0.6679410158383398,842,0.4598580010922993,87,0.117408906882591,67,0.9571428571428572,837,0.5613682092555332,16,0.8421052631578947,644,0.706140350877193,106,0.6022727272727273,473,0.6383265856950068,0,0.0,53,0.0581140350877193,152,0.8636363636363636,637,0.4258021390374331,0,0.0,1831,21
cardio,Mod,1532,0.8367012561441836,1831,1.0,267,0.1458219552157291,12,0.1142857142857142,98,0.8672566371681416,1416,0.9383697813121272,6,0.2857142857142857,1550,1.0,63,1.0,105,1.0,113,1.0,122,0.0787096774193548,51,0.8095238095238095,83,0.0549305095962938,11,0.4782608695652174,1831,21
climate-model-simulation-crashes,Default,252,0.4666666666666667,401,0.7425925925925926,253,0.4685185185185185,16,0.0669456066945606,13,0.8666666666666667,221,0.4977477477477477,2,0.5,190,0.7480314960629921,25,0.8620689655172413,175,0.7322175732217573,11,0.7333333333333333,16,0.0629921259842519,26,0.896551724137931,208,0.4663677130044843,3,0.5,540,21
climate-model-simulation-crashes,Mod,290,0.5370370370370371,294,0.5444444444444444,228,0.4222222222222222,29,0.2086330935251798,17,0.6538461538461539,240,0.6857142857142857,4,0.3076923076923077,212,0.7235494880546075,7,0.4375,58,0.4172661870503597,17,0.6538461538461539,75,0.2559726962457337,13,0.8125,131,0.3753581661891118,9,0.75,540,21
datatrieve,Default,69,0.5307692307692308,107,0.823076923076923,58,0.4461538461538462,1,0.0227272727272727,5,1.0,63,0.5943396226415094,0,0.0,56,0.9333333333333332,6,1.0,40,0.9090909090909092,5,1.0,3,0.05,6,1.0,49,0.4622641509433962,0,0.0,130,8
datatrieve,Mod,78,0.6,62,0.4769230769230769,54,0.4153846153846154,2,0.0869565217391304,4,0.8,71,0.7717391304347826,1,0.5,47,0.8103448275862069,0,0.0,12,0.5217391304347826,3,0.6,10,0.1724137931034483,2,1.0,42,0.4666666666666667,0,0.0,130,8
fertility,Default,46,0.46,59,0.59,41,0.41,3,0.0638297872340425,4,0.8,37,0.4567901234567901,2,0.6666666666666666,24,0.5454545454545454,5,0.7142857142857143,27,0.574468085106383,3,0.6,0,0.0,6,0.8571428571428571,35,0.4430379746835443,0,0.0,100,9
fertility,Mod,65,0.65,70,0.7,25,0.25,26,0.6341463414634146,5,1.0,29,0.6590909090909091,5,1.0,33,0.717391304347826,5,0.8333333333333334,28,0.6829268292682927,4,0.8,11,0.2391304347826087,1,0.1666666666666666,11,0.2391304347826087,2,0.2857142857142857,100,9
flare,Default,458,0.4296435272045028,549,0.5150093808630394,497,0.4662288930581613,71,0.1222030981067125,50,1.0,303,0.3726937269372694,34,1.0,149,0.3590361445783132,60,0.7058823529411765,315,0.5421686746987951,25,0.5,19,0.0457831325301204,59,0.6941176470588235,413,0.5105067985166872,6,0.1875,1066,10
flare,Mod,597,0.5600375234521576,1066,1.0,219,0.2054409005628517,145,0.4131054131054131,68,0.6017699115044248,344,0.6254545454545455,40,0.4705882352941176,533,1.0,69,1.0,351,1.0,113,1.0,75,0.1407129455909943,15,0.217391304347826,97,0.1747747747747747,32,0.3720930232558139,1066,10
glass,Default,87,0.4065420560747663,105,0.4906542056074766,86,0.4018691588785046,7,0.0598290598290598,2,0.3333333333333333,78,0.4148936170212766,0,0.0,45,0.4368932038834951,0,0.0,59,0.5042735042735043,1,0.1666666666666666,0,0.0,2,0.4,84,0.4491978609625668,0,0.0,214,9
glass,Mod,187,0.8738317757009346,202,0.9439252336448598,11,0.0514018691588785,8,0.3809523809523809,5,0.7142857142857143,173,0.9301075268817204,1,0.3333333333333333,178,0.978021978021978,1,0.5,17,0.8095238095238095,6,0.8571428571428571,2,0.0109890109890109,0,0.0,7,0.0374331550802139,2,0.5,214,9
ionosphere,Default,208,0.5925925925925926,206,0.5868945868945868,142,0.4045584045584046,1,0.0138888888888888,47,0.6911764705882353,150,0.6787330316742082,10,0.3225806451612903,111,0.7551020408163265,45,0.4545454545454545,36,0.5,14,0.2058823529411764,0,0.0,68,0.6868686868686869,74,0.334841628959276,0,0.0,351,33
ionosphere,Mod,274,0.7806267806267806,332,0.945868945868946,66,0.188034188034188,3,0.2,24,0.5106382978723404,195,0.9420289855072465,52,0.6933333333333334,201,0.995049504950495,70,1.0,14,0.9333333333333332,47,1.0,12,0.0594059405940594,18,0.2571428571428571,15,0.073170731707317,21,0.2876712328767123,351,33
kc3,Default,391,0.8537117903930131,250,0.5458515283842795,233,0.5087336244541485,0,0.0,28,0.8484848484848485,363,0.9705882352941176,0,0.0,208,1.0,10,0.4545454545454545,11,1.0,21,0.6363636363636364,24,0.1153846153846153,17,0.7727272727272727,191,0.5093333333333333,1,0.1666666666666666,458,39
kc3,Mod,343,0.7489082969432315,270,0.5895196506550219,161,0.3515283842794759,5,0.0980392156862745,19,0.7037037037037037,318,0.8736263736263736,1,0.1111111111111111,234,0.8666666666666667,7,0.35,15,0.2941176470588235,14,0.5185185185185185,23,0.0851851851851851,16,0.8,117,0.3214285714285714,5,0.5555555555555556,458,39
letter,Default,770,0.48125,1316,0.8225,770,0.48125,57,0.0788381742738589,24,0.96,682,0.5059347181008902,7,0.875,634,0.8453333333333334,50,1.0,607,0.8395573997233748,25,1.0,62,0.0826666666666666,46,0.92,659,0.4892353377876763,3,0.4285714285714285,1600,32
letter,Mod,1394,0.87125,1049,0.655625,559,0.349375,1,0.0119047619047619,73,0.9125,1320,0.9408410548823948,0,0.0,959,0.95995995995996,8,0.16,44,0.5238095238095238,38,0.475,53,0.053053053053053,42,0.84,461,0.3276474769012082,3,0.2727272727272727,1600,32
lungcancer_GSE31210,Default,101,0.4469026548672566,122,0.5398230088495575,103,0.4557522123893805,6,0.0631578947368421,10,0.8333333333333334,83,0.4825581395348837,2,0.5,55,0.5445544554455446,15,0.625,49,0.5157894736842106,3,0.25,6,0.0594059405940594,19,0.7916666666666666,78,0.4508670520231214,0,0.0,226,23
lungcancer_GSE31210,Mod,167,0.7389380530973452,226,1.0,47,0.2079646017699115,1,0.04,19,0.8260869565217391,147,0.8596491228070176,0,0.0,166,1.0,12,1.0,25,1.0,23,1.0,14,0.0843373493975903,9,0.75,21,0.1213872832369942,3,0.5,226,23
lympho,Default,71,0.4797297297297297,74,0.5,65,0.4391891891891892,4,0.0579710144927536,3,0.6,64,0.4961240310077519,0,0.0,39,0.527027027027027,1,0.1666666666666666,34,0.4927536231884058,0,0.0,3,0.0405405405405405,5,0.8333333333333334,57,0.4453125,0,0.0,148,18
lympho,Mod,72,0.4864864864864865,124,0.8378378378378378,58,0.3918918918918919,14,0.3043478260869565,0,0.0,57,0.6404494382022472,1,1.0,83,0.8829787234042553,6,1.0,35,0.7608695652173914,0,0.0,29,0.3085106382978723,3,0.5,26,0.2857142857142857,0,0.0,148,18
mw1,Default,218,0.5409429280397022,293,0.7270471464019851,193,0.4789081885856079,10,0.0684931506849315,10,0.8333333333333334,198,0.592814371257485,0,0.0,155,0.824468085106383,15,0.8823529411764706,113,0.773972602739726,10,0.8333333333333334,14,0.0744680851063829,15,0.8823529411764706,162,0.4821428571428571,2,0.5,403,37
mw1,Mod,314,0.7791563275434243,179,0.4441687344913151,219,0.543424317617866,1,0.0263157894736842,20,0.8333333333333334,293,0.8878787878787879,0,0.0,143,0.910828025477707,5,0.2272727272727272,24,0.631578947368421,7,0.2916666666666667,13,0.0828025477707006,20,0.9090909090909092,185,0.5623100303951368,1,0.3333333333333333,403,37
optdigits,Default,2180,0.4179447852760736,2607,0.4998082822085889,2567,0.4921395705521472,282,0.0939686771076308,57,0.9344262295081968,1835,0.4029424681598594,6,0.6,1038,0.4065804935370152,58,0.6170212765957447,1486,0.4951682772409197,25,0.4098360655737705,238,0.0932236584410497,89,0.946808510638298,2237,0.4914323374340949,3,0.375,5216,64
optdigits,Mod,2750,0.5272239263803681,5216,1.0,2259,0.433090490797546,430,0.1964367291000456,70,0.875,2233,0.5593687374749499,17,0.6296296296296297,2877,1.0,70,1.0,2189,1.0,80,1.0,0,0.0,70,1.0,2189,0.4320963284642716,0,0.0,5216,64
