Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per,Row,Column
analcatdata_challenger,Mod,48,0.3478260869565217,6,0.0434782608695652,48,0.3478260869565217,0,0.0,3,0.5,45,0.5,0,0.0,0,0.0,0,0.0,6,0.1176470588235294,0,0.0,0,0.0,3,0.5,45,0.5,0,0.0,138,2
analcatdata_chlamydia,Default,18,0.18,77,0.77,92,0.92,0,0.0,3,1.0,15,0.2054794520547945,0,0.0,0,0.0,17,0.8947368421052632,60,1.0,0,0.0,0,0.0,19,1.0,73,1.0,0,0.0,100,3
analcatdata_chlamydia,Mod,26,0.26,77,0.77,100,1.0,0,0.0,3,1.0,23,0.2839506172839506,0,0.0,0,0.0,17,0.8947368421052632,60,1.0,0,0.0,0,0.0,19,1.0,81,1.0,0,0.0,100,3
analcatdata_lawsuit,Default,26,0.0984848484848484,42,0.1590909090909091,63,0.2386363636363636,2,0.0096153846153846,5,0.5,19,0.0844444444444444,0,0.0,1,0.0057471264367816,6,0.4,35,0.1682692307692307,0,0.0,0,0.0,7,0.5,56,0.2466960352422907,0,0.0,264,4
analcatdata_lawsuit,Mod,34,0.1287878787878787,41,0.1553030303030303,13,0.0492424242424242,30,0.1442307692307692,0,0.0,0,0.0,4,0.3076923076923077,0,0.0,6,0.4,35,0.1682692307692307,0,0.0,6,0.0338983050847457,0,0.0,7,0.0393258426966292,0,0.0,264,4
analcatdata_neavote,Default,20,0.2,17,0.17,37,0.37,0,0.0,2,1.0,18,0.2142857142857142,0,0.0,0,0.0,1,0.3333333333333333,16,0.2424242424242424,0,0.0,0,0.0,3,1.0,34,0.4047619047619047,0,0.0,100,3
analcatdata_neavote,Mod,13,0.13,13,0.13,10,0.1,13,0.1969696969696969,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.1969696969696969,0,0.0,6,0.109090909090909,0,0.0,4,0.0754716981132075,0,0.0,100,3
annthyroid,Default,599,0.0831944444444444,627,0.0870833333333333,228,0.0316666666666666,424,0.064339908952959,0,0.0,5,0.0008102414519526,170,0.7555555555555555,1,0.0001634788294915,150,0.7281553398058253,476,0.0722087378640776,0,0.0,80,0.0129596630487607,0,0.0,86,0.0139181097264929,62,0.2672413793103448,7200,6
annthyroid,Mod,518,0.0719444444444444,552,0.0766666666666666,100,0.0138888888888888,380,0.0576631259484066,0,0.0,4,0.0006437077566784,134,0.708994708994709,1,0.0001618384851917,137,0.7098445595854922,414,0.0628033980582524,0,0.0,22,0.0035489595095983,0,0.0,56,0.0089844376704636,22,0.1062801932367149,7200,6
appendicitis,Default,9,0.0849056603773584,12,0.1132075471698113,19,0.1792452830188679,0,0.0,4,0.6666666666666666,5,0.0649350649350649,0,0.0,1,0.0151515151515151,3,0.3333333333333333,8,0.1095890410958904,0,0.0,1,0.0151515151515151,7,0.7777777777777778,11,0.1447368421052631,0,0.0,106,7
appendicitis,Mod,7,0.0660377358490566,9,0.0849056603773584,9,0.0849056603773584,6,0.0821917808219178,0,0.0,0,0.0,1,0.1428571428571428,2,0.0285714285714285,3,0.3333333333333333,4,0.0555555555555555,0,0.0,5,0.0714285714285714,3,0.3333333333333333,1,0.0151515151515151,0,0.0,106,7
