Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per
pima,Default,372,0.484375,555,0.72265625,367,0.4778645833333333,18,0.08181818181818182,91,0.8666666666666667,249,0.5521064301552107,14,0.5,209,0.7133105802047781,141,0.7966101694915254,136,0.6181818181818182,69,0.6571428571428571,22,0.07508532423208192,155,0.8757062146892656,182,0.40176600441501104,8,0.26666666666666666
pima,Mod,588,0.765625,486,0.6328125,274,0.3567708333333333,6,0.1111111111111111,194,0.8660714285714286,386,0.8894009216589862,2,0.0625,295,0.9049079754601227,22,0.22,23,0.42592592592592593,146,0.6517857142857143,33,0.10122699386503067,84,0.84,141,0.3248847926267281,16,0.5
satellite,Default,3156,0.49044289044289047,5129,0.797047397047397,3161,0.49121989121989124,175,0.08397312859884837,809,0.8968957871396895,2056,0.5185372005044137,116,0.5550239234449761,1889,0.7589393330654881,1081,0.8264525993883792,1484,0.7120921305182342,675,0.7483370288248337,211,0.08477300120530333,1162,0.8883792048929664,1706,0.4282128514056225,82,0.35964912280701755
satellite,Mod,4627,0.719036519036519,2511,0.3902097902097902,3888,0.6041958041958042,69,0.16312056737588654,1125,0.8105187319884726,3333,0.9039869812855981,100,0.27548209366391185,1305,0.9177215189873418,451,0.32446043165467625,306,0.723404255319149,449,0.3234870317002882,207,0.14556962025316456,1115,0.802158273381295,2475,0.6707317073170732,91,0.24863387978142076
satimage-2,Default,2837,0.4888850594520076,4361,0.7515078407720145,2864,0.4935378252627951,253,0.0893361581920904,1,1.0,2578,0.4999030444056622,5,1.0,2180,0.7514650120648052,70,0.9859154929577465,2111,0.745409604519774,0,0.0,271,0.09341606342640468,64,0.9014084507042254,2529,0.4902112812560574,0,0.0
satimage-2,Mod,4710,0.8116491469929347,3218,0.5545407547820093,2552,0.4397725314492504,39,0.0745697896749522,1,1.0,4663,0.9059646395958811,7,1.0,2937,0.9143835616438356,32,1.0,248,0.47418738049713194,1,1.0,0,0.0,32,1.0,2520,0.4396371249127704,0,0
spambase,Default,2247,0.4883720930232558,2509,0.5453162356009563,2296,0.49902195174961966,133,0.09903201787043932,764,0.8925233644859814,1280,0.5140562248995983,70,0.43209876543209874,735,0.5585106382978723,493,0.5939759036144578,762,0.5673864482501861,519,0.6063084112149533,154,0.11702127659574468,763,0.9192771084337349,1306,0.5291734197730956,73,0.5214285714285715
spambase,Mod,4406,0.9576179091501847,3507,0.7622256031297544,1061,0.23060204303412302,0,0.0,1754,0.9937677053824363,2652,0.9553314121037464,0,0.0,2237,0.9646399310047434,25,0.04258943781942078,42,0.3387096774193548,1203,0.681586402266289,10,0.004312203536006899,583,0.9931856899488927,464,0.16732780382257484,4,0.5
thoracic_surgery,Default,216,0.4595744680851064,285,0.6063829787234043,225,0.4787234042553192,13,0.06735751295336788,24,0.8571428571428571,178,0.4972067039106145,1,0.2,125,0.6345177664974619,21,0.6774193548387096,121,0.6269430051813472,18,0.6428571428571429,16,0.08121827411167512,28,0.9032258064516129,178,0.4958217270194986,3,0.5
thoracic_surgery,Mod,337,0.7170212765957447,249,0.5297872340425532,206,0.43829787234042555,3,0.057692307692307696,45,0.8823529411764706,287,0.8541666666666666,2,0.25,189,0.883177570093458,7,0.21875,27,0.5192307692307693,26,0.5098039215686274,26,0.12149532710280374,25,0.78125,151,0.44542772861356933,4,0.36363636363636365
thyroid,Default,1649,0.43716861081654296,1876,0.4973488865323436,1507,0.3995227995758218,191,0.09013685700802265,14,0.4117647058823529,1419,0.4239617567971318,25,0.5555555555555556,792,0.41993637327677624,58,0.6373626373626373,1025,0.4837187352524776,1,0.029411764705882353,0,0.0,46,0.5054945054945055,1461,0.4365103077382731,0,0.0
thyroid,Mod,3457,0.9164899257688229,3483,0.9233828207847296,52,0.013785790031813362,159,0.5598591549295775,23,1.0,3239,0.9628418549346016,36,1.0,3255,0.9647302904564315,43,0.9347826086956522,165,0.5809859154929577,20,0.8695652173913043,23,0.006816834617664493,7,0.15217391304347827,19,0.005637982195845697,3,0.07142857142857142
vertebral,Default,109,0.45416666666666666,203,0.8458333333333333,110,0.4583333333333333,5,0.045454545454545456,20,0.9523809523809523,83,0.44148936170212766,1,0.5,90,0.8490566037735849,7,0.4375,94,0.8545454545454545,12,0.5714285714285714,7,0.0660377358490566,13,0.8125,90,0.47619047619047616,0,0.0
vertebral,Mod,188,0.7833333333333333,127,0.5291666666666667,99,0.4125,0,0.0,26,0.896551724137931,162,0.8617021276595744,0,0.0,103,0.8728813559322034,0,0.0,11,0.4230769230769231,13,0.4482758620689655,8,0.06779661016949153,11,0.6875,80,0.42105263157894735,0,0.0
visualizing_livestock,Default,51,0.3923076923076923,107,0.823076923076923,55,0.4230769230769231,0,0.0,10,0.7692307692307693,41,0.43157894736842106,0,0.0,40,0.8333333333333334,9,0.9,46,0.8518518518518519,12,0.9230769230769231,0,0.0,7,0.7,48,0.5,0,0.0
visualizing_livestock,Mod,80,0.6153846153846154,86,0.6615384615384615,40,0.3076923076923077,0,0.0,16,0.6956521739130435,64,0.735632183908046,0,0.0,55,0.8088235294117647,1,0.25,10,0.43478260869565216,20,0.8695652173913043,10,0.14705882352941177,4,1.0,24,0.2926829268292683,2,1.0
vowels,Default,613,0.4210164835164835,726,0.49862637362637363,659,0.4526098901098901,71,0.08658536585365853,15,0.7894736842105263,521,0.41023622047244096,6,0.6,301,0.41460055096418735,28,0.6222222222222222,395,0.4817073170731707,2,0.10526315789473684,39,0.05371900826446281,30,0.6666666666666666,589,0.4615987460815047,1,0.0625
vowels,Mod,1183,0.8125,1456,1.0,217,0.14903846153846154,12,0.08955223880597014,16,0.5161290322580645,1152,0.9042386185243328,3,0.16666666666666666,1272,1.0,19,1.0,134,1.0,31,1.0,98,0.0770440251572327,14,0.7368421052631579,96,0.07559055118110236,9,0.6428571428571429
wbc,Default,158,0.41798941798941797,177,0.46825396825396826,149,0.3941798941798942,17,0.07623318385650224,2,1.0,126,0.3795180722891566,13,1.0,63,0.3298429319371728,19,0.9047619047619048,95,0.4260089686098655,0,0.0,0,0.0,7,0.3333333333333333,142,0.4264264264264264,0,0.0
wbc,Mod,349,0.9232804232804233,347,0.917989417989418,20,0.05291005291005291,13,0.48148148148148145,3,0.42857142857142855,322,0.9583333333333334,11,0.7333333333333333,319,0.9608433734939759,9,0.8181818181818182,14,0.5185185185185185,5,0.7142857142857143,6,0.018072289156626505,0,0.0,10,0.02976190476190476,4,0.26666666666666666
wine,Default,57,0.4418604651162791,74,0.5736434108527132,59,0.4573643410852713,3,0.05172413793103448,3,1.0,51,0.4811320754716981,0,0,37,0.5692307692307692,7,0.7,30,0.5172413793103449,0,0.0,4,0.06153846153846154,7,0.7,48,0.44036697247706424,0,0.0
wine,Mod,95,0.7364341085271318,58,0.4496124031007752,69,0.5348837209302325,0,0.0,8,0.8888888888888888,87,0.8285714285714286,0,0.0,40,0.8888888888888888,1,0.16666666666666666,13,0.7222222222222222,4,0.4444444444444444,2,0.044444444444444446,5,0.8333333333333334,62,0.5904761904761905,0,0.0
