Filename,Mode,AvgTimeElapsed,Flipped,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage
arsenic-male-lung,Fast,0.41165198674000003,19,7,3.8726530612244896,0.006927823007557226
backache,Default,0.3075184291,20,10,4.1689795918367345,0.023160997732426303
backache,Optimal,0.39318283248,7,8,1.6922448979591838,0.009401360544217688
backache,Fast,0.1503698341,20,13,3.5428571428571427,0.019682539682539683
cardio,Default,0.41785278325999997,224,4,58.79102040816326,0.03210869492526666
cardio,Optimal,2.10469182998,141,5,32.794285714285714,0.017910587500975267
cardio,Fast,1.60943849414,438,4,106.37469387755102,0.05809650129849865
climate-model-simulation-crashes,Default,0.34032975824,182,4,47.524897959183676,0.08800907029478458
climate-model-simulation-crashes,Optimal,1.73089425502,122,4,31.86204081632653,0.059003779289493574
climate-model-simulation-crashes,Fast,0.34713964253999996,295,5,73.57877551020408,0.13625699168556313
datatrieve,Default,0.16193965422,7,3,2.2383673469387757,0.017218210361067507
datatrieve,Optimal,0.20862618584,8,2,1.6816326530612244,0.01293563579277865
datatrieve,Fast,0.08107736668000001,13,4,3.1951020408163266,0.024577708006279435
fertility,Default,0.14543762336,16,3,4.051428571428572,0.04051428571428572
fertility,Optimal,0.7418516642,11,1,2.369795918367347,0.02369795918367347
fertility,Fast,0.07326123245999999,30,4,7.315918367346939,0.07315918367346938
flare,Default,0.2576024899,77,7,18.31265306122449,0.01717884902553892
flare,Optimal,1.32045645584,36,7,8.253877551020409,0.0077428494850097646
flare,Fast,0.32342436915999995,69,3,18.41469387755102,0.017274572117777692
glass,Default,0.28755098090000003,9,3,2.523265306122449,0.011790959374403968
glass,Optimal,0.18364501658000001,14,5,3.070204081632653,0.014346748045012398
glass,Fast,0.14269170164000003,14,4,3.4,0.01588785046728972
ionosphere,Default,0.34135344084,31,8,6.164081632653061,0.017561486132914705
ionosphere,Optimal,1.72969056494,13,10,3.085714285714286,0.008791208791208791
ionosphere,Fast,0.22990674590000004,35,5,8.307755102040817,0.023668817954532243
kc3,Default,0.34390572342,36,6,7.57469387755102,0.016538632920417073
kc3,Optimal,0.34178637,0,-1,0,0
kc3,Fast,0.28858036174,0,-1,0,0
letter,Default,0.39345905758,331,5,85.10857142857142,0.05319285714285714
letter,Optimal,2.03528675428,86,3,22.34857142857143,0.013967857142857143
letter,Fast,1.3511133783399998,224,5,52.03673469387755,0.03252295918367347
lungcancer_GSE31210,Default,0.28229293086000007,23,3,6.468571428571429,0.028621997471554996
lungcancer_GSE31210,Optimal,1.43925510506,13,7,3.1608163265306124,0.013985912949250497
lungcancer_GSE31210,Fast,0.13870263176,36,7,8.618775510204081,0.038136174823911864
lympho,Default,0.24285479584,12,4,2.043265306122449,0.013805846662989521
lympho,Optimal,-1.0,12,4,2.043265306122449,0.013805846662989521
lympho,Fast,0.1200071558,13,7,3.495510204081633,0.023618312189740764
mw1,Default,0.37732155502,33,2,9.835918367346938,0.024406745328404315
mw1,Optimal,0.37554162913999994,38,4,9.313469387755102,0.023110345875322836
mw1,Fast,0.29014033584,61,8,12.799183673469388,0.03175976097635084
optdigits,Default,0.5125015325600001,1061,4,269.5910204081633,0.05168539501690247
optdigits,Optimal,3.6393571433,508,4,130.06448979591838,0.024935676724677603
optdigits,Fast,8.859772812480001,1126,4,274.51020408163265,0.05262849004632528
pc1,Default,0.3623746875800001,36,4,9.893061224489795,0.008920704440477724
pc1,Optimal,1.8483255258000002,16,3,4.993469387755102,0.0045026775362985594
pc1,Fast,0.7623483706999999,64,7,15.520816326530612,0.013995325812922102
pima,Default,0.3564735417,92,4,22.58448979591837,0.029406887755102043
pima,Optimal,1.8007997808800003,53,5,12.429387755102042,0.016184098639455784
pima,Fast,0.5282336541799999,119,3,32.73142857142857,0.04261904761904762
satellite,Default,0.4467729908,653,3,159.02448979591836,0.02471243042671614
satellite,Optimal,2.28939231752,226,4,54.7395918367347,0.00850654107796965
satellite,Fast,10.064642696620002,1032,5,242.13387755102042,0.03762764219907077
satimage-2,Default,0.43609657667999996,670,5,161.3738775510204,0.0278086985268
satimage-2,Optimal,0.43343758088000006,0,-1,0,0
satimage-2,Fast,8.6984699692,0,-1,0,0
thoracic_surgery,Default,0.45353033496,53,7,11.107755102040816,0.023633521493703864
thoracic_surgery,Optimal,-1.0,53,7,11.107755102040816,0.023633521493703864
thoracic_surgery,Fast,0.41411614665999996,57,5,16.176326530612243,0.03441771602257924
thyroid,Default,0.40497005924,222,4,58.76081632653061,0.015578159153375029
thyroid,Optimal,2.06269928582,119,6,30.93387755102041,0.008200921938234467
thyroid,Fast,4.534566444179999,304,4,76.14204081632653,0.020186118986300777
vertebral,Default,0.29283951584,19,4,4.920816326530613,0.02050340136054422
vertebral,Optimal,1.4903858616800003,7,8,0.8979591836734694,0.0037414965986394557
vertebral,Fast,0.14552141672000002,38,2,8.94530612244898,0.03727210884353741
visualizing_livestock,Default,0.18451328328,9,10,2.2244897959183674,0.017111459968602825
visualizing_livestock,Optimal,0.46695430756,6,2,1.6857142857142857,0.012967032967032967
visualizing_livestock,Fast,0.09197726412,16,8,3.088979591836735,0.02376138147566719
vowels,Default,0.35332872914,302,5,72.54285714285714,0.04982339089481947
vowels,Optimal,1.7716143149600003,131,5,32.368979591836734,0.022231442027360396
vowels,Fast,1.0471317415199999,312,5,76.55102040816327,0.052576250280331915
wbc,Default,0.3300602558,25,4,5.7673469387755105,0.015257531584062197
wbc,Optimal,1.66932362668,16,5,2.9991836734693877,0.007934348342511608
wbc,Fast,0.23775029832000003,51,4,10.595102040816327,0.028029370478350073
wine,Default,0.15320529084,21,6,4.565714285714286,0.03539313399778516
wine,Optimal,0.19439824332,19,5,3.572244897959184,0.027691820914412277
wine,Fast,0.07504718504,28,6,5.9077551020408166,0.04579655117861098
