Filename,Mode,AvgTimeElapsed,Flipped,FlippedPercentage,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage,ti_fo_per_all,to_fi_per_all,ti_fo_per_avg,to_fi_per_avg
MeanWhile1,Default,-1.0,20,0.07905138339920949,1,5.436734693877551,0.021489069936274908,0.07079646017699115,0.14814814814814814,0.019689362470651978,0.03655328798185941
MeanWhile1,Optimal,-1.0,23,0.09090909090909091,1,6.297959183673469,0.02489311930305719,0.07964601769911504,0.18518518518518517,0.022351453855878636,0.04616780045351474
MeanWhile1,Fast,-1.0,31,0.1225296442687747,1,7.622857142857143,0.030129870129870128,0.10176991150442478,0.2962962962962963,0.02624887122990789,0.06261526832955405
MegaWatt1,Default,-1.0,23,0.09090909090909091,1,5.81469387755102,0.02298297975316609,0.0752212389380531,0.2222222222222222,0.01965685389199928,0.0508238851095994
MegaWatt1,Optimal,-1.0,10,0.039525691699604744,1,2.796734693877551,0.011054287327579251,0.035398230088495575,0.07407407407407407,0.011363554271266028,0.008465608465608466
MegaWatt1,Fast,-1.0,31,0.1225296442687747,1,7.692244897959184,0.030404130031459226,0.10619469026548672,0.25925925925925924,0.02720606826801517,0.057173091458805746
PieChart1,Default,-1.0,38,0.05390070921985816,1,9.652244897959184,0.013691127514835722,0.05124223602484472,0.08196721311475409,0.013459247052858411,0.016139176982268317
PieChart1,Optimal,-1.0,23,0.032624113475177303,1,4.631020408163265,0.006568823273990447,0.034161490683229816,0.01639344262295082,0.006957789326910889,0.002462361993977919
PieChart1,Fast,-1.0,82,0.11631205673758865,1,22.071020408163264,0.03130641192647272,0.11335403726708075,0.14754098360655737,0.03018253264038535,0.04317162930746069
PieChart2,Default,-1.0,51,0.06845637583892618,1,11.766530612244898,0.01579400082180523,0.06584362139917696,0.1875,0.015253772290809327,0.04040816326530612
PieChart2,Optimal,-1.0,15,0.020134228187919462,1,3.813877551020408,0.00511929872620189,0.019204389574759947,0.0625,0.004855407183449512,0.017142857142857144
PieChart2,Fast,-1.0,46,0.06174496644295302,1,12.460408163265306,0.016725380084919875,0.05898491083676269,0.1875,0.016085775874135663,0.04586734693877551
PieChart3,Default,-1.0,57,0.052924791086350974,1,15.606530612244898,0.014490743372557936,0.043478260869565216,0.11940298507462686,0.011354123834051119,0.03656411818458727
PieChart3,Optimal,-1.0,23,0.02135561745589601,1,4.733061224489796,0.004394671517632122,0.016967126193001062,0.05223880597014925,0.003262709113337806,0.012360645750837649
PieChart3,Fast,-1.0,70,0.06499535747446611,1,19.736326530612246,0.01832527997271332,0.05514316012725345,0.13432835820895522,0.01542190577185275,0.038757234236978376
PizzaCutter1,Default,-1.0,32,0.048411497730711045,1,8.486530612244898,0.01283892679613449,0.04433497536945813,0.09615384615384616,0.01093931168526524,0.03508634222919937
PizzaCutter1,Optimal,-1.0,16,0.024205748865355523,1,5.1991836734693875,0.007865633394053537,0.019704433497536946,0.07692307692307693,0.006364397975939144,0.02544740973312402
PizzaCutter1,Fast,-1.0,55,0.0832072617246596,1,14.05469387755102,0.021262774398715614,0.08045977011494253,0.11538461538461539,0.020006031969438023,0.03598116169544741
PizzaCutter3,Default,-1.0,54,0.05177372962607862,1,14.48,0.013883029721955898,0.04148471615720524,0.12598425196850394,0.011703056768558952,0.029606299212598424
PizzaCutter3,Optimal,-1.0,33,0.031639501438159155,1,9.27591836734694,0.008893497955270316,0.027292576419213975,0.06299212598425197,0.007869173870421532,0.01628153623654186
PizzaCutter3,Fast,-1.0,126,0.12080536912751678,1,32.46857142857143,0.03112998219421997,0.1037117903930131,0.2440944881889764,0.026695481686124234,0.06311425357544592
analcatdata_apnea1,Default,-1.0,64,0.13473684210526315,1,10.906938775510204,0.022961976369495166,0.13285024154589373,0.14754098360655737,0.021541950113378686,0.03259953161592506
analcatdata_apnea1,Optimal,-1.0,16,0.03368421052631579,1,2.4538775510204083,0.005166058002148228,0.026570048309178744,0.08196721311475409,0.004255151335896677,0.011348277015724322
analcatdata_apnea1,Fast,-1.0,86,0.18105263157894738,1,14.591020408163265,0.030717937701396348,0.17391304347826086,0.22950819672131148,0.027372572217292713,0.053422549347607894
analcatdata_apnea2,Default,-1.0,65,0.1368421052631579,1,10.095510204081632,0.021253705692803437,0.13138686131386862,0.171875,0.019621629673767318,0.03173469387755102
analcatdata_apnea2,Optimal,-1.0,16,0.03368421052631579,1,2.3787755102040817,0.005007948442534909,0.031630170316301706,0.046875,0.0046417399076418885,0.00735969387755102
analcatdata_apnea2,Fast,-1.0,88,0.18526315789473685,1,13.74530612244898,0.0289374865735768,0.18004866180048662,0.21875,0.02708376781369482,0.040841836734693875
analcatdata_apnea3,Default,-1.0,65,0.14444444444444443,1,9.463673469387755,0.021030385487528346,0.13164556962025317,0.23636363636363636,0.019027641436321362,0.03541372912801484
analcatdata_apnea3,Optimal,-1.0,10,0.022222222222222223,1,3.8783673469387754,0.00861859410430839,0.020253164556962026,0.03636363636363636,0.007344872126065617,0.017766233766233767
analcatdata_apnea3,Fast,-1.0,71,0.15777777777777777,1,11.316734693877551,0.025148299319727892,0.14936708860759493,0.21818181818181817,0.023216739860501164,0.039020408163265304
analcatdata_challenger,Default,-1.0,24,0.17391304347826086,1,7.297959183673469,0.05288376220053238,0.18604651162790697,0.0,0.05657332700522069,0.0
analcatdata_challenger,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
analcatdata_challenger,Fast,-1.0,18,0.13043478260869565,6,1.1706122448979592,0.008482697426796805,0.12403100775193798,0.2222222222222222,0.007289985761746559,0.025578231292517007
