Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per
analcatdata_apnea3,Mod,425,0.9444444444444444,374,0.8311111111111111,87,0.19333333333333333,5,0.2777777777777778,47,0.94,373,0.966321243523316,0,0.0,316,0.9693251533742331,3,0.5,8,0.4444444444444444,47,0.94,11,0.03374233128834356,6,1.0,69,0.1796875,1,1.0
analcatdata_challenger,Default,84,0.6086956521739131,84,0.6086956521739131,84,0.6086956521739131,11,0.18032786885245902,4,1.0,68,0.576271186440678,1,1.0,41,0.640625,4,0.5714285714285714,38,0.6229508196721312,1,0.25,12,0.1875,7,1.0,65,0.5555555555555556,0,0
analcatdata_challenger,Mod,114,0.8260869565217391,84,0.6086956521739131,102,0.7391304347826086,34,0.7555555555555555,6,1.0,72,0.8674698795180723,2,1.0,49,0.7538461538461538,1,0.5,29,0.6444444444444445,5,0.8333333333333334,39,0.6,2,1.0,58,0.6904761904761905,3,1.0
analcatdata_chlamydia,Default,58,0.58,94,0.94,62,0.62,6,0.13636363636363635,11,1.0,37,0.49333333333333335,4,1.0,34,0.9444444444444444,7,1.0,42,0.9545454545454546,11,1.0,8,0.2222222222222222,7,1.0,45,0.6164383561643836,2,1.0
analcatdata_chlamydia,Mod,86,0.86,74,0.74,26,0.26,0,0.0,17,1.0,69,0.8518518518518519,0,0,55,0.9016393442622951,1,0.16666666666666666,6,0.5,12,0.7058823529411765,0,0.0,6,1.0,20,0.24691358024691357,0,0
analcatdata_lawsuit,Default,144,0.5454545454545454,246,0.9318181818181818,142,0.5378787878787878,17,0.1504424778761062,0,0,125,0.5656108597285068,2,1.0,123,0.9318181818181818,19,1.0,104,0.9203539823008849,0,0,18,0.13636363636363635,19,1.0,105,0.4794520547945205,0,0
analcatdata_lawsuit,Mod,171,0.6477272727272727,148,0.5606060606060606,139,0.5265151515151515,29,0.43283582089552236,1,0.3333333333333333,134,0.7790697674418605,7,0.7777777777777778,107,0.7642857142857142,6,0.75,34,0.5074626865671642,1,0.3333333333333333,51,0.36428571428571427,8,1.0,77,0.463855421686747,3,1.0
analcatdata_neavote,Default,58,0.58,89,0.89,57,0.57,8,0.1702127659574468,4,1.0,45,0.5357142857142857,1,1.0,41,0.8723404255319149,3,1.0,41,0.8723404255319149,4,1.0,9,0.19148936170212766,3,1.0,45,0.5421686746987951,0,0
analcatdata_neavote,Mod,63,0.63,48,0.48,61,0.61,20,0.5555555555555556,2,0.5,40,0.7142857142857143,1,0.3333333333333333,28,0.6086956521739131,1,0.25,18,0.5,1,0.25,23,0.5,3,0.75,33,0.5892857142857143,2,0.6666666666666666
annthyroid,Default,3513,0.48791666666666667,3567,0.49541666666666667,2880,0.4,346,0.10002891008962128,207,0.8846153846153846,2910,0.48314793292379216,50,0.6493506493506493,1614,0.4776561112755253,169,0.5399361022364217,1694,0.48973691818444637,90,0.38461538461538464,0,0.0,235,0.7507987220447284,2645,0.4390770252324037,0,0.0
annthyroid,Mod,6360,0.8833333333333333,6294,0.8741666666666666,148,0.020555555555555556,168,0.3326732673267327,370,0.9390862944162437,5767,0.9447903014416776,55,0.6962025316455697,5733,0.9410702560735391,45,0.6521739130434783,146,0.2891089108910891,370,0.9390862944162437,58,0.009520682862770847,4,0.057971014492753624,71,0.01162981162981163,15,0.1875
appendicitis,Default,51,0.4811320754716981,51,0.4811320754716981,40,0.37735849056603776,6,0.12244897959183673,10,1.0,33,0.4342105263157895,2,1.0,22,0.4489795918367347,6,0.4,22,0.4489795918367347,1,0.1,0,0.0,13,0.8666666666666667,27,0.35526315789473684,0,0.0
appendicitis,Mod,92,0.8679245283018868,88,0.8301886792452831,8,0.07547169811320754,15,0.75,11,0.7333333333333333,62,0.9253731343283582,4,0.5,62,0.8985507246376812,4,0.4,13,0.65,9,0.6,4,0.057971014492753624,1,0.1,3,0.04411764705882353,0,0.0
ar1,Default,18,0.1487603305785124,66,0.5454545454545454,68,0.5619834710743802,11,0.10185185185185185,2,1.0,4,0.039603960396039604,1,1.0,4,0.07142857142857142,4,1.0,56,0.5185185185185185,2,1.0,9,0.16071428571428573,4,1.0,54,0.5346534653465347,1,1.0
ar1,Mod,98,0.8099173553719008,52,0.4297520661157025,76,0.628099173553719,6,0.375,5,0.7142857142857143,87,0.8969072164948454,0,0.0,38,0.8444444444444444,2,0.3333333333333333,9,0.5625,3,0.42857142857142855,9,0.2,6,1.0,60,0.625,1,1.0
ar3,Default,17,0.2698412698412698,42,0.6666666666666666,37,0.5873015873015873,6,0.13333333333333333,1,1.0,10,0.20408163265306123,0,0,10,0.3225806451612903,7,1.0,24,0.5333333333333333,1,1.0,5,0.16129032258064516,7,1.0,24,0.48,1,1.0
ar3,Mod,50,0.7936507936507936,44,0.6984126984126984,28,0.4444444444444444,1,0.125,4,1.0,42,0.8571428571428571,3,1.0,35,0.9210526315789473,1,0.5,5,0.625,3,0.75,9,0.23684210526315788,2,1.0,17,0.3695652173913043,0,0
ar4,Default,25,0.2336448598130841,69,0.6448598130841121,62,0.5794392523364486,9,0.12162162162162163,1,1.0,13,0.16666666666666666,2,1.0,13,0.29545454545454547,12,1.0,43,0.581081081081081,1,1.0,7,0.1590909090909091,11,0.9166666666666666,42,0.5316455696202531,2,0.6666666666666666
ar4,Mod,93,0.8691588785046729,50,0.4672897196261682,61,0.5700934579439252,4,0.5714285714285714,14,1.0,74,0.961038961038961,1,1.0,36,0.9,4,0.36363636363636365,3,0.42857142857142855,7,0.5,6,0.15,11,1.0,43,0.5584415584415584,1,1.0
ar6,Default,32,0.31683168316831684,66,0.6534653465346535,56,0.5544554455445545,8,0.11940298507462686,3,1.0,19,0.24358974358974358,2,1.0,16,0.37209302325581395,7,1.0,40,0.5970149253731343,3,1.0,7,0.16279069767441862,7,1.0,41,0.5324675324675324,1,1.0
ar6,Mod,81,0.801980198019802,31,0.3069306930693069,72,0.7128712871287128,4,0.3333333333333333,11,0.9166666666666666,65,0.8904109589041096,1,0.5,21,0.8076923076923077,1,0.09090909090909091,7,0.5833333333333334,2,0.16666666666666666,5,0.19230769230769232,9,0.8181818181818182,55,0.7236842105263158,3,0.6
arsenic-female-bladder,Default,56,0.1001788908765653,261,0.4669051878354204,281,0.5026833631484794,51,0.10647181628392484,0,0,0,0.0,5,1.0,0,0.0,58,1.0,203,0.42379958246346555,0,0,33,0.11956521739130435,55,0.9482758620689655,188,0.4361948955916473,5,0.625
arsenic-female-bladder,Mod,363,0.6493738819320215,282,0.5044722719141324,317,0.5670840787119857,36,0.3157894736842105,38,0.8260869565217391,275,0.7790368271954674,14,0.6363636363636364,186,0.7591836734693878,19,0.4418604651162791,55,0.4824561403508772,22,0.4782608695652174,82,0.3346938775510204,37,0.8604651162790697,186,0.5329512893982808,12,0.6666666666666666
arsenic-female-lung,Default,56,0.1001788908765653,261,0.4669051878354204,277,0.49552772808586765,52,0.0962962962962963,0,0,0,0.0,4,1.0,0,0.0,18,1.0,243,0.45,0,0,36,0.12121212121212122,18,1.0,223,0.4607438016528926,0,0
arsenic-female-lung,Mod,368,0.6583184257602862,339,0.6064400715563506,239,0.4275491949910555,42,0.3387096774193548,2,0.6666666666666666,320,0.7960199004975125,4,0.8,296,0.7648578811369509,7,1.0,33,0.2661290322580645,3,1.0,111,0.2868217054263566,5,0.7142857142857143,123,0.3082706766917293,0,0.0
arsenic-male-bladder,Default,56,0.1001788908765653,296,0.5295169946332737,306,0.5474060822898033,53,0.09906542056074766,0,0,0,0.0,3,1.0,0,0.0,21,1.0,275,0.514018691588785,0,0,32,0.12307692307692308,18,0.8571428571428571,255,0.5279503105590062,1,0.25
arsenic-male-bladder,Mod,370,0.6618962432915921,322,0.5760286225402504,278,0.49731663685152055,41,0.3253968253968254,4,0.5,318,0.7890818858560794,7,0.6363636363636364,253,0.7881619937694704,7,0.6363636363636364,58,0.4603174603174603,4,0.5,94,0.29283489096573206,10,0.9090909090909091,170,0.4282115869017632,4,0.8
arsenic-male-lung,Default,56,0.1001788908765653,296,0.5295169946332737,308,0.5509838998211091,54,0.0989010989010989,0,0,0,0.0,2,1.0,0,0.0,13,1.0,283,0.5183150183150184,0,0,34,0.12927756653992395,12,0.9230769230769231,262,0.5336048879837068,0,0.0
arsenic-male-lung,Mod,356,0.6368515205724508,254,0.4543828264758497,350,0.6261180679785331,44,0.32116788321167883,0,0,308,0.7680798004987531,4,1.0,143,0.7944444444444444,11,1.0,100,0.7299270072992701,0,0,59,0.3277777777777778,5,0.45454545454545453,284,0.7012345679012346,2,0.25
backache,Default,98,0.5444444444444444,102,0.5666666666666667,100,0.5555555555555556,9,0.1267605633802817,6,1.0,79,0.5602836879432624,4,1.0,48,0.6075949367088608,11,0.7857142857142857,40,0.5633802816901409,3,0.5,13,0.16455696202531644,13,0.9285714285714286,73,0.5251798561151079,1,0.5
backache,Mod,135,0.75,111,0.6166666666666667,80,0.4444444444444444,9,0.3333333333333333,13,0.6842105263157895,111,0.8604651162790697,2,0.25,90,0.8490566037735849,1,0.09090909090909091,11,0.4074074074074074,9,0.47368421052631576,21,0.19811320754716982,10,0.9090909090909091,43,0.3359375,6,0.8571428571428571
breastw,Default,368,0.5387994143484627,533,0.780380673499268,317,0.46412884333821375,4,0.026143790849673203,38,0.8444444444444444,280,0.6526806526806527,46,0.8679245283018868,253,0.7666666666666667,194,0.8471615720524017,76,0.49673202614379086,10,0.2222222222222222,17,0.051515151515151514,192,0.8384279475982532,104,0.24940047961630696,4,0.0975609756097561
breastw,Mod,468,0.6852122986822841,555,0.8125915080527086,197,0.2884333821376281,23,0.26436781609195403,13,0.2765957446808511,296,0.8222222222222222,136,0.8,339,0.8453865336658354,174,0.8529411764705882,25,0.28735632183908044,17,0.3617021276595745,71,0.1770573566084788,73,0.35784313725490197,22,0.0625,31,0.19135802469135801
cardio,Default,1077,0.588203167667941,1223,0.6679410158383398,908,0.4959038776624795,127,0.17139001349527666,67,0.9571428571428572,872,0.5868102288021534,11,0.7857142857142857,644,0.706140350877193,106,0.6022727272727273,473,0.6383265856950068,0,0.0,86,0.09429824561403509,161,0.9147727272727273,661,0.4445191661062542,0,0.0
cardio,Mod,1557,0.8503549972692518,1831,1.0,308,0.16821409066084106,16,0.15384615384615385,103,0.9035087719298246,1423,0.9417604235605559,15,0.5769230769230769,1551,1.0,62,1.0,104,1.0,114,1.0,141,0.09090909090909091,59,0.9516129032258065,93,0.06187624750499002,15,0.8333333333333334
climate-model-simulation-crashes,Default,278,0.5148148148148148,401,0.7425925925925926,285,0.5277777777777778,25,0.10460251046025104,15,1.0,232,0.5201793721973094,6,1.0,190,0.7480314960629921,25,0.8620689655172413,175,0.7322175732217573,11,0.7333333333333333,31,0.1220472440944882,27,0.9310344827586207,223,0.5,4,0.6666666666666666
climate-model-simulation-crashes,Mod,350,0.6481481481481481,231,0.42777777777777776,345,0.6388888888888888,46,0.36220472440944884,17,0.6538461538461539,282,0.7768595041322314,5,0.35714285714285715,124,0.7469879518072289,14,0.4375,85,0.6692913385826772,8,0.3076923076923077,60,0.3614457831325301,23,0.71875,257,0.7079889807162535,5,0.35714285714285715
datatrieve,Default,85,0.6538461538461539,107,0.823076923076923,72,0.5538461538461539,9,0.20454545454545456,3,0.6,73,0.6759259259259259,0,0.0,56,0.9333333333333333,6,1.0,40,0.9090909090909091,5,1.0,10,0.16666666666666666,5,0.8333333333333334,57,0.5327102803738317,0,0.0
datatrieve,Mod,97,0.7461538461538462,60,0.46153846153846156,67,0.5153846153846153,10,0.4166666666666667,5,1.0,80,0.851063829787234,2,1.0,52,0.7428571428571429,0,0.0,6,0.25,2,0.4,20,0.2857142857142857,2,0.6666666666666666,44,0.46808510638297873,1,0.5
fertility,Default,54,0.54,59,0.59,49,0.49,7,0.14893617021276595,5,1.0,40,0.5,2,1.0,24,0.5454545454545454,5,0.7142857142857143,27,0.574468085106383,3,0.6,3,0.06818181818181818,6,0.8571428571428571,39,0.4875,1,0.5
fertility,Mod,78,0.78,74,0.74,44,0.44,30,0.75,4,0.8,38,0.7916666666666666,6,0.8571428571428571,36,0.7659574468085106,5,0.8333333333333334,29,0.725,4,0.8,21,0.44680851063829785,1,0.16666666666666666,21,0.44680851063829785,1,0.16666666666666666
flare,Default,460,0.43151969981238275,549,0.5150093808630394,533,0.5,75,0.12908777969018934,50,1.0,303,0.37453646477132263,32,1.0,149,0.35903614457831323,60,0.7058823529411765,315,0.5421686746987951,25,0.5,27,0.06506024096385542,67,0.788235294117647,423,0.5215782983970407,16,0.47058823529411764
flare,Mod,819,0.7682926829268293,1066,1.0,486,0.45590994371482174,216,0.6708074534161491,79,0.6694915254237288,472,0.8166089965397924,52,0.5714285714285714,562,1.0,64,1.0,322,1.0,118,1.0,203,0.3612099644128114,23,0.359375,211,0.3701754385964912,49,0.5444444444444444
glass,Default,99,0.46261682242990654,105,0.49065420560747663,94,0.4392523364485981,13,0.1111111111111111,3,0.5,83,0.44385026737967914,0,0.0,45,0.4368932038834951,0,0.0,59,0.5042735042735043,1,0.16666666666666666,4,0.038834951456310676,2,0.4,88,0.47058823529411764,0,0.0
glass,Mod,197,0.9205607476635514,195,0.9112149532710281,26,0.12149532710280374,12,0.5714285714285714,5,0.7142857142857143,178,0.9518716577540107,2,0.5,176,0.9513513513513514,1,0.5,12,0.5714285714285714,6,0.8571428571428571,12,0.06486486486486487,1,0.5,12,0.06486486486486487,1,0.5
ionosphere,Default,230,0.6552706552706553,206,0.5868945868945868,150,0.42735042735042733,4,0.05555555555555555,56,0.8235294117647058,152,0.6909090909090909,18,0.6,111,0.7551020408163265,45,0.45454545454545453,36,0.5,14,0.20588235294117646,0,0.0,71,0.7171717171717171,75,0.33783783783783783,4,0.125
ionosphere,Mod,298,0.8490028490028491,335,0.9544159544159544,87,0.24786324786324787,8,0.47058823529411764,29,0.58,202,0.957345971563981,59,0.7375,200,0.9900990099009901,70,1.0,15,0.8823529411764706,50,1.0,13,0.06435643564356436,25,0.35714285714285715,18,0.08695652173913043,31,0.40789473684210525
kc3,Default,403,0.8799126637554585,250,0.5458515283842795,257,0.5611353711790393,3,0.2727272727272727,25,0.7575757575757576,372,0.9789473684210527,3,0.2727272727272727,208,1.0,10,0.45454545454545453,11,1.0,21,0.6363636363636364,34,0.16346153846153846,21,0.9545454545454546,199,0.5335120643431636,3,0.75
kc3,Mod,366,0.7991266375545851,229,0.5,253,0.5524017467248908,17,0.32075471698113206,23,0.8518518518518519,324,0.9,2,0.3333333333333333,181,0.8829268292682927,4,0.25,29,0.5471698113207547,15,0.5555555555555556,34,0.16585365853658537,13,0.8125,196,0.5340599455040872,10,0.7692307692307693
letter,Default,832,0.52,1316,0.8225,830,0.51875,89,0.12309820193637622,24,0.96,713,0.5293244246473645,6,0.8571428571428571,634,0.8453333333333334,50,1.0,607,0.8395573997233748,25,1.0,89,0.11866666666666667,48,0.96,687,0.5096439169139466,6,0.75
letter,Mod,1384,0.865,1043,0.651875,607,0.379375,14,0.1346153846153846,72,0.9230769230769231,1293,0.9349240780911063,5,0.45454545454545453,954,0.9417571569595261,9,0.17307692307692307,45,0.4326923076923077,35,0.44871794871794873,93,0.09180651530108588,50,0.9615384615384616,459,0.3328498912255257,5,0.7142857142857143
lungcancer_GSE31210,Default,121,0.5353982300884956,122,0.5398230088495575,123,0.5442477876106194,13,0.1368421052631579,12,1.0,91,0.5260115606936416,5,1.0,55,0.5445544554455446,15,0.625,49,0.5157894736842106,3,0.25,14,0.13861386138613863,22,0.9166666666666666,85,0.4941860465116279,2,0.5
lungcancer_GSE31210,Mod,179,0.7920353982300885,226,1.0,59,0.2610619469026549,4,0.16,20,0.8695652173913043,152,0.8786127167630058,3,0.5,166,1.0,12,1.0,25,1.0,23,1.0,19,0.1144578313253012,12,1.0,24,0.14035087719298245,4,1.0
lympho,Default,87,0.5878378378378378,74,0.5,81,0.5472972972972973,12,0.17391304347826086,5,1.0,70,0.5511811023622047,0,0,39,0.527027027027027,1,0.16666666666666666,34,0.4927536231884058,0,0.0,11,0.14864864864864866,6,1.0,64,0.5039370078740157,0,0
lympho,Mod,94,0.6351351351351351,119,0.8040540540540541,85,0.5743243243243243,26,0.5416666666666666,0,0,66,0.75,2,1.0,78,0.8571428571428571,6,1.0,35,0.7291666666666666,0,0,42,0.46153846153846156,4,0.6666666666666666,39,0.4431818181818182,0,0.0
mw1,Default,242,0.6004962779156328,293,0.7270471464019851,215,0.533498759305211,20,0.136986301369863,12,1.0,208,0.6227544910179641,2,1.0,155,0.824468085106383,15,0.8823529411764706,113,0.773972602739726,10,0.8333333333333334,26,0.13829787234042554,14,0.8235294117647058,174,0.5178571428571429,1,0.25
mw1,Mod,337,0.8362282878411911,134,0.3325062034739454,279,0.6923076923076923,11,0.3055555555555556,20,0.9090909090909091,305,0.9242424242424242,1,0.3333333333333333,97,0.8818181818181818,6,0.3,23,0.6388888888888888,8,0.36363636363636365,18,0.16363636363636364,18,0.9,240,0.7228915662650602,3,0.6
optdigits,Default,2268,0.4348159509202454,2607,0.49980828220858897,2647,0.5074769938650306,319,0.10629790069976675,58,0.9508196721311475,1878,0.4118421052631579,13,0.8125,1038,0.40658049353701525,58,0.6170212765957447,1486,0.4951682772409197,25,0.4098360655737705,274,0.1073247160203682,88,0.9361702127659575,2278,0.499890278692122,7,0.5384615384615384
optdigits,Mod,2295,0.4399923312883436,5216,1.0,3225,0.6182898773006135,640,0.20473448496481125,44,0.8627450980392157,1588,0.3897889052528228,23,0.7666666666666667,1940,1.0,99,1.0,3126,1.0,51,1.0,0,0.0,99,1.0,3126,0.6170548756415318,0,0
pc1,Default,111,0.10009017132551848,554,0.4995491433724076,591,0.5329125338142471,101,0.09786821705426356,0,0,0,0.0,10,1.0,0,0.0,41,1.0,513,0.49709302325581395,0,0,68,0.13102119460500963,40,0.975609756097561,477,0.5140086206896551,6,0.8571428571428571
pc1,Mod,932,0.8403967538322813,544,0.4905320108205591,596,0.5374211000901713,14,0.16666666666666666,49,0.9074074074074074,865,0.9251336898395722,4,0.4444444444444444,452,0.931958762886598,12,0.32432432432432434,51,0.6071428571428571,29,0.5370370370370371,53,0.10927835051546392,36,0.972972972972973,501,0.5369774919614148,6,0.8571428571428571
