Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per
lungcancer_GSE31210,Mod,9,0.03982300884955752,13,0.05752212389380531,11,0.048672566371681415,7,0.03910614525139665,0,0.0,1,0.005780346820809248,1,0.16666666666666666,2,0.011627906976744186,2,0.2857142857142857,9,0.05027932960893855,0,0.0,6,0.03409090909090909,1,0.16666666666666666,3,0.017341040462427744,1,0.16666666666666666
lympho,Default,7,0.0472972972972973,50,0.33783783783783783,54,0.36486486486486486,2,0.015384615384615385,0,0.0,5,0.03759398496240601,0,0.0,0,0.0,0,0.0,50,0.38461538461538464,0,0.0,0,0.0,0,0.0,54,0.40298507462686567,0,0.0
lympho,Mod,37,0.25,46,0.3108108108108108,15,0.10135135135135136,37,0.2846153846153846,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,0.35384615384615387,0,0.0,3,0.03571428571428571,0,0.0,12,0.12903225806451613,0,0.0
mw1,Default,17,0.04218362282878412,29,0.07196029776674938,24,0.05955334987593052,12,0.0339943342776204,0,0.0,1,0.0029239766081871343,4,0.4,0,0.0,8,0.5714285714285714,21,0.059490084985835696,0,0.0,6,0.01791044776119403,6,0.46153846153846156,11,0.03235294117647059,1,0.125
mw1,Mod,17,0.04218362282878412,24,0.05955334987593052,15,0.03722084367245657,12,0.0339943342776204,0,0.0,0,0.0,5,0.45454545454545453,0,0.0,8,0.5714285714285714,16,0.0453257790368272,0,0.0,7,0.02040816326530612,4,0.2857142857142857,4,0.011764705882352941,0,0.0
optdigits,Default,514,0.09854294478527607,1426,0.27338957055214724,983,0.18845858895705522,484,0.09605080373089898,0,0,10,0.002190580503833516,20,1.0,2,0.0005385029617662897,95,1.0,1329,0.26363816703035114,0,0,28,0.007539041464728056,81,0.8526315789473684,874,0.19166666666666668,0,0.0
optdigits,Mod,1194,0.2289110429447853,1182,0.22661042944785276,351,0.06729294478527607,1125,0.22317000595120015,0,0,2,0.0005104645227156713,67,1.0,1,0.000254323499491353,71,1.0,1110,0.22019440587185082,0,0,282,0.06749640976543801,0,0.0,35,0.008903586873569066,34,0.425
pc1,Default,75,0.06762849413886383,88,0.0793507664562669,22,0.019837691614066726,62,0.06156901688182721,0,0.0,0,0.0,13,0.5416666666666666,0,0.0,15,0.5769230769230769,73,0.07249255213505462,0,0.0,8,0.008492569002123142,1,0.04,12,0.012684989429175475,1,0.04
pc1,Mod,78,0.0703336339044184,77,0.06943192064923355,15,0.013525698827772768,63,0.06256206554121152,0,0.0,0,0.0,15,0.5769230769230769,0,0.0,14,0.56,63,0.06256206554121152,0,0.0,11,0.011566771819137749,1,0.041666666666666664,2,0.0021231422505307855,1,0.041666666666666664
pima,Default,45,0.05859375,93,0.12109375,67,0.08723958333333333,18,0.03734439834024896,3,0.125,2,0.004291845493562232,22,0.5116279069767442,1,0.0022371364653243847,56,0.7088607594936709,36,0.07468879668049792,0,0.0,8,0.017738359201773836,33,0.4714285714285714,22,0.047311827956989246,4,0.0975609756097561
pima,Mod,67,0.08723958333333333,72,0.09375,30,0.0390625,28,0.058091286307053944,1,0.041666666666666664,1,0.002197802197802198,37,0.6166666666666667,1,0.0022026431718061676,42,0.6461538461538462,29,0.06016597510373444,0,0.0,7,0.015418502202643172,9,0.13846153846153847,9,0.019736842105263157,5,0.08196721311475409
satellite,Default,489,0.075990675990676,944,0.1466977466977467,529,0.0822066822066822,51,0.01168920467568187,24,0.12972972972972974,10,0.0023137436372049976,404,0.7150442477876107,0,0.0,767,0.8048268625393494,177,0.04054982817869416,0,0.0,1,0.0002387774594078319,399,0.41867785939139557,127,0.029439035697728325,2,0.0035971223021582736
satellite,Mod,855,0.13286713286713286,854,0.1327117327117327,133,0.020668220668220667,167,0.03825887743413517,0,0.0,0,0.0,688,0.7871853546910755,0,0.0,701,0.790304396843292,153,0.03505154639175258,0,0.0,53,0.0125,43,0.048368953880764905,10,0.002382654276864427,27,0.030927835051546393
