Filename,Mode,AvgTimeElapsed,Flipped,FlippedPercentage,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage,ti_fo_per_all,to_fi_per_all,ti_fo_per_avg,to_fi_per_avg
annthyroid,Optimal,0.02430279832,1953,0.27125,1,487.9248979591837,0.06776734693877551,0.2635763576357636,0.36704119850187267,0.06521280699498522,0.09965604219215776
annthyroid,Fast,-1.0,1953,0.27125,1,487.9248979591837,0.06776734693877551,0.2635763576357636,0.36704119850187267,0.06521280699498522,0.09965604219215776
appendicitis,Default,-1.0,15,0.14150943396226415,1,4.382040816326531,0.041340007701193685,0.11764705882352941,0.23809523809523808,0.0308859543817527,0.08365403304178815
appendicitis,Optimal,0.00895658422,24,0.22641509433962265,1,6.14530612244898,0.05797458606083943,0.18823529411764706,0.38095238095238093,0.049767106842737094,0.09119533527696794
appendicitis,Fast,-1.0,24,0.22641509433962265,1,6.14530612244898,0.05797458606083943,0.18823529411764706,0.38095238095238093,0.049767106842737094,0.09119533527696794
ar1,Default,-1.0,83,0.6859504132231405,1,20.347755102040818,0.16816326530612247,0.6696428571428571,0.8888888888888888,0.16061953352769678,0.2620408163265306
ar3,Default,-1.0,61,0.9682539682539683,1,10.873469387755103,0.17259475218658893,0.9636363636363636,1.0,0.17084972170686458,0.18459183673469387
ar4,Default,-1.0,106,0.9906542056074766,1,19.73061224489796,0.18439824527942017,0.9885057471264368,1.0,0.17673000234576589,0.21775510204081633
ar6,Default,-1.0,87,0.8613861386138614,1,17.686530612244898,0.17511416447767225,0.8372093023255814,1.0,0.17321309919316563,0.18601360544217688
arsenic-female-bladder,Default,-1.0,556,0.9946332737030411,1,100.78530612244899,0.1802957175714651,0.9937369519832986,1.0,0.17985599250138468,0.1829285714285714
arsenic-female-bladder,Optimal,0.01660523416,154,0.27549194991055453,1,41.626122448979594,0.07446533532912271,0.24634655532359082,0.45,0.06834987857355887,0.11108163265306123
arsenic-female-bladder,Fast,-1.0,154,0.27549194991055453,1,41.626122448979594,0.07446533532912271,0.24634655532359082,0.45,0.06834987857355887,0.11108163265306123
arsenic-female-lung,Default,-1.0,556,0.9946332737030411,1,100.75428571428571,0.1802402248913877,0.9944444444444445,1.0,0.17998639455782314,0.18745435016111708
arsenic-female-lung,Optimal,0.019782928380000002,157,0.2808586762075134,1,46.011428571428574,0.08231024789164325,0.2611111111111111,0.8421052631578947,0.07296145124716553,0.34801288936627284
arsenic-female-lung,Fast,-1.0,157,0.2808586762075134,1,46.011428571428574,0.08231024789164325,0.2611111111111111,0.8421052631578947,0.07296145124716553,0.34801288936627284
arsenic-male-bladder,Default,-1.0,557,0.9964221824686941,1,100.89142857142858,0.18048556095067725,0.9962616822429906,1.0,0.18072706465763877,0.17510204081632652
arsenic-male-bladder,Optimal,0.014279421660000003,245,0.43828264758497315,1,60.120816326530615,0.10755065532474171,0.4224299065420561,0.7916666666666666,0.1018439824527942,0.23476190476190475
arsenic-male-bladder,Fast,-1.0,245,0.43828264758497315,1,60.120816326530615,0.10755065532474171,0.4224299065420561,0.7916666666666666,0.1018439824527942,0.23476190476190475
arsenic-male-lung,Default,-1.0,558,0.998211091234347,1,100.8865306122449,0.18047679894855975,0.9981684981684982,1.0,0.1807610076997832,0.16854003139717427
arsenic-male-lung,Optimal,0.018889604159999997,195,0.3488372093023256,1,48.816326530612244,0.08732795443758899,0.3333333333333333,1.0,0.08088211108619273,0.3580533751962323
arsenic-male-lung,Fast,-1.0,195,0.3488372093023256,1,48.816326530612244,0.08732795443758899,0.3333333333333333,1.0,0.08088211108619273,0.3580533751962323
backache,Default,-1.0,180,1.0,1,32.37877551020408,0.17988208616780044,1.0,1.0,0.181651086240948,0.16891428571428568
breastw,Default,-1.0,391,0.5724743777452416,1,110.00489795918368,0.16106134401051783,0.34234234234234234,1.0,0.07636330207758779,0.31840833404491503
breastw,Optimal,0.016777175,274,0.4011713030746706,1,77.01714285714286,0.11276302028864255,0.11036036036036036,0.9414225941422594,0.02095973524544953,0.2833097088207668
breastw,Fast,-1.0,274,0.4011713030746706,1,77.01714285714286,0.11276302028864255,0.11036036036036036,0.9414225941422594,0.02095973524544953,0.2833097088207668
cardio,Default,-1.0,1459,0.7968323320589842,1,309.81551020408165,0.1692056309142991,0.7879154078549849,0.8806818181818182,0.16688032554411494,0.19107142857142856
climate-model-simulation-crashes,Default,-1.0,537,0.9944444444444445,1,97.33551020408163,0.1802509448223734,0.9939271255060729,1.0,0.18083780880773362,0.17394853593611356
datatrieve,Default,-1.0,129,0.9923076923076923,1,23.441632653061223,0.18032025117739403,0.9915966386554622,1.0,0.17830217801406276,0.20215213358070502
datatrieve,Optimal,0.008467953359999999,28,0.2153846153846154,1,6.316734693877551,0.04859026687598116,0.20168067226890757,0.36363636363636365,0.04112502143714628,0.12935064935064935
datatrieve,Fast,-1.0,28,0.2153846153846154,1,6.316734693877551,0.04859026687598116,0.20168067226890757,0.36363636363636365,0.04112502143714628,0.12935064935064935
fertility,Default,-1.0,42,0.42,1,9.983673469387755,0.09983673469387755,0.4090909090909091,0.5,0.087847866419295,0.18775510204081633
fertility,Optimal,0.0062883759000000004,81,0.81,1,20.279183673469387,0.20279183673469386,0.8181818181818182,0.75,0.19800556586270873,0.23789115646258505
fertility,Fast,-1.0,81,0.81,1,20.279183673469387,0.20279183673469386,0.8181818181818182,0.75,0.19800556586270873,0.23789115646258505
flare,Default,-1.0,255,0.23921200750469043,1,75.50204081632653,0.07082743040931194,0.21266968325791855,0.36813186813186816,0.059999076553698405,0.12342229199372057
glass,Default,-1.0,42,0.19626168224299065,1,15.075918367346938,0.0704482166698455,0.18048780487804877,0.5555555555555556,0.06381682429069188,0.22149659863945578
glass,Optimal,0.0077754992,69,0.32242990654205606,1,20.674285714285713,0.09660881174899866,0.3170731707317073,0.4444444444444444,0.09429168740666997,0.1493877551020408
glass,Fast,-1.0,69,0.32242990654205606,1,20.674285714285713,0.09660881174899866,0.3170731707317073,0.4444444444444444,0.09429168740666997,0.1493877551020408
