Repository URL,Star Count,Algorithm
https://github.com/EpistasisLab/tpot,9345,cuml
https://github.com/pycaret/pycaret,8016,cuml
https://github.com/espnet/espnet,7439,cuml
https://github.com/spack/spack,3744,cuml
https://github.com/plotly/dash-sample-apps,2989,cuml
https://github.com/rapidsai/cuml,3709,cuml
https://github.com/dmlc/xgboost,25085,cuml
https://github.com/DataCanvasIO/HyperGBM,307,cuml
https://github.com/google/jax,25989,cuml
https://github.com/IntelPython/scikit-learn_bench,99,cuml
https://github.com/ray-project/ray,29027,cuml
https://github.com/astroML/astroML,970,cuml
https://github.com/autogluon/autogluon,6561,cuml
https://github.com/DataCanvasIO/Hypernets,251,cuml
https://github.com/scverse/scanpy,1655,cuml
https://github.com/veusz/veusz,705,cuml
https://github.com/ddangelov/Top2Vec,2754,cuml
https://github.com/h2oai/driverlessai-recipes,224,cuml
https://github.com/xrmx/bootchart,218,cuml
https://github.com/NVIDIA/DeepLearningExamples,11846,cuml
https://github.com/ANSSI-FR/SecuML,267,cuml
https://github.com/dusty-nv/jetson-containers,1287,cuml
https://github.com/opendilab/DI-engine,2971,cuml
https://github.com/interpretml/interpret-community,397,cuml
https://github.com/rapidsai/cugraph,1465,cuml
https://github.com/anhquan0412/basic_model_scratch,593,cuml
https://github.com/uber/causalml,4454,cuml
https://github.com/lmcinnes/umap,6633,cuml
https://github.com/norvig/pytudes,21983,cuml
https://github.com/NVIDIA-Merlin/systems,77,cuml
https://github.com/ml-struct-bio/cryodrgn,251,cuml
https://github.com/catboost/catboost,7501,cuml
https://github.com/GeoscienceAustralia/PyRate,185,cuml
https://github.com/uber-research/deep-neuroevolution,1609,cuml
https://github.com/rapidsai/cloud-ml-examples,131,cuml
https://github.com/Xilinx/Vitis-Tutorials,945,cuml
https://github.com/triton-inference-server/fil_backend,58,cuml
https://github.com/nipy/nipy,361,cuml
https://github.com/machow/siuba,1068,cuml
https://github.com/Meta-Group/tpot_clustering,0,cuml
https://github.com/EpistasisLab/exploration-trie-tpot,0,cuml
https://github.com/openjamoses/TOSEM-2021-Replication,3,cuml
https://github.com/t-harden/TPOT-Beta,1,cuml
https://github.com/sueszli/vector-database-benchmark,1,cuml
https://github.com/soumimaiti/espnet_eendss,0,cuml
https://github.com/jefflai108/speeech-instruction-following,0,cuml
https://github.com/Amiannn/espnet_dev,0,cuml
https://github.com/chenghuige/Google-American_Sign_Language_Fingerspelling_Recognition,2,cuml
https://github.com/lezzidan/spack,0,cuml
https://github.com/WAAutoMaton/spack,0,cuml
https://github.com/lanngoc10a/plotly-dash,0,cuml
https://github.com/kldjaff/plotly_Imagens,0,cuml
https://github.com/xiaoli777/Dash_sample_apps,0,cuml
https://github.com/dkober123/sample_apps,0,cuml
https://github.com/2lambda123/astroML,0,cuml
https://github.com/sailfishos-mirror/bootchart,0,cuml
https://github.com/woutervdijke/DeepLearningExamples,0,cuml
https://github.com/orgTestCodacy11KRepos110MB/repo-9027-DeepLearningExamples,0,cuml
https://github.com/Sooonko/DeepLearningExample,0,cuml
https://github.com/Mgithus/deeplearning_nnunet,0,cuml
https://github.com/YasinSonmez/symmetry-cs285-2,0,cuml
https://github.com/xxxtrillionarie/interpret,1,cuml
https://github.com/st071300/cuML,0,cuml
https://github.com/vicb1/python-reference,1,cuml
https://github.com/ydb-platform/ydb,3158,cuml
https://github.com/ytsaurus/ytsaurus,1667,cuml
https://github.com/KD6763/Robot-Motion-Planning,2,cuml
https://github.com/ghadfield32/Deep_learning,0,cuml
https://github.com/fgvbrt/retro_contest,15,cuml
https://github.com/MUzzell/UoR-msc-project,0,cuml
https://github.com/ghkdwjdrk123/graduationProject_hanyang,0,cuml
https://github.com/sdoosti/Fitness,0,cuml
https://github.com/BlackArbsCEO/mixture_model_trading_public,192,cuml
https://github.com/int-72h/pytoast,7,cuml
https://github.com/jeremysanders/mbproj2d,7,cuml
https://github.com/animesh/scripts,3,cuml
https://github.com/nv-morpheus/MRC,32,cuml
https://github.com/miroenev/rapids,20,cuml
https://github.com/Souvik-Mandal-Harvard/ES_GPU,3,cuml
https://github.com/DeepDriveMD/DeepDriveMD-pipeline,13,cuml
https://github.com/unonao/atmacup-15,25,cuml
https://github.com/nx1/ModellingAccretionDisks,4,cuml
https://github.com/Raincleared-Song/oracle_classification,0,cuml
https://github.com/RohanDoshi2018/FinalAssignment,0,cuml
https://github.com/graphcore-research/jax-experimental,17,cuml
https://github.com/NeptuneProjects/RISCluster,8,cuml
https://github.com/harsh-miv/Product-Matching-using-Deep-Learning,6,cuml
https://github.com/adverML/SpectralDef_Framework,10,cuml
https://github.com/ESRC-CDRC/ahah,5,cuml
https://github.com/angpysha/sat_image_segmentation,0,cuml
https://github.com/dhh23/parliament,0,cuml
https://github.com/xxArbiter/nav2d,1,cuml
https://github.com/NPSLab/RF_study,0,cuml
https://github.com/scverse/rapids_singlecell,65,cuml
https://github.com/ahmetax/derlemtr,39,cuml
https://github.com/nyu-dl/MultimodalGame,55,cuml
https://github.com/DataCanvasIO/YLearn,349,cuml
https://github.com/Latterlig96/kaggle-pawpularity,1,cuml
https://github.com/jctian98/e2e_lfmmi,156,cuml
https://github.com/nicholasmueller76/ecs152a-congestion-protocols,0,cuml
https://github.com/uic-evl/bio-search,0,cuml
https://github.com/ShrihanSolo/projects,0,cuml
https://github.com/xsetra/tr-cumle-analiz,6,cuml
https://github.com/Deepp0925/ThreeLayer_Rapids,0,cuml
https://github.com/MiniVelhasil/velhasil,15,cuml
https://github.com/KetolaC/EEG_User_Auth,2,cuml
https://github.com/covid19db/fetchers-python,5,cuml
https://github.com/erkamesen/Python-ve-Algoritma,18,cuml
https://github.com/viannaandreBR/My-Data-Science-Journey,4,cuml
https://github.com/rapidsai/cuDataShader,22,cuml
https://github.com/qwc-services/qwc-feature-info-service,0,cuml
https://github.com/palepoodot/ib-data,7,cuml
https://github.com/YaqiangCao/cLoops2,34,cuml
https://github.com/liu-bioinfo-lab/scHiCTools,22,cuml
https://github.com/nv-morpheus/Morpheus,215,cuml
https://github.com/ActiveState/code,1909,cuml
https://github.com/HCDM/BanditLib,315,cuml
https://github.com/ErikOrjehag/sfmnet,5,cuml
https://github.com/neokii/glidepilot,38,cuml
https://github.com/neurospin/caps-clindmri,0,cuml
https://github.com/UKHSA-Internal/coronavirus-dashboard-pipeline-etl,5,cuml
https://github.com/MarlinSchaefer/BnsLib,6,cuml
https://github.com/dcollins4096/p19_newscripts,0,cuml
https://github.com/rajyaguru101/stock_scanner,0,cuml
https://github.com/nlapier2/MR-Twin,2,cuml
https://github.com/mebaysan/LearningKitforBeginners-Python,15,cuml
https://github.com/vipinagrawal25/FlexibleFilament,0,cuml
https://github.com/biomed-AI/Hist2ST,21,cuml
https://github.com/lujig/lapuda,11,cuml
https://github.com/Dreegen/bett,1,cuml
https://github.com/bendavidsteel/lang-cascades,0,cuml
https://github.com/leyguistar/botamino,3,cuml
https://github.com/beeclust-mrsl/SPRINTER-Utilities,0,cuml
https://github.com/white07S/Forex-Fibonacci,4,cuml
https://github.com/loodos/zemberek-python,94,cuml
https://github.com/nathanhigginbotham/ChainRL,2,cuml
https://github.com/tensorflow/transform,975,cuml
https://github.com/pongthang/pongthang.github.io,0,cuml
https://github.com/Mahim1997/wQFM-2020,15,cuml
https://github.com/51bitquant/howtrader,558,cuml
https://github.com/recuraki/PythonJunkTest,0,cuml
https://github.com/leokan92/Contextual-bandit-Resnet-trading,10,cuml
https://github.com/jbrittonb/CCT,0,cuml
https://github.com/mpbelhorn/olcf-spack,0,cuml
https://github.com/ingunnkw/comap,2,cuml
https://github.com/akojif/cgpa-calc,1,cuml
https://github.com/screw/teacup,0,cuml
https://github.com/nymwa/ponalm,0,cuml
https://github.com/La-Lojban/valsr,3,cuml
https://github.com/Mondego/pyreco,22,cuml
https://github.com/volkaankarakus/machineLearning,0,cuml
