Repository URL,Star Count,Algorithm
https://github.com/yzhao062/pyod,7674,pyod.models.lof
https://github.com/pycaret/pycaret,8016,pyod.models.lof
https://github.com/pygod-team/pygod,1116,pyod.models.lof
https://github.com/SAMYAK99/CS-180,150,pyod.models.lof
https://github.com/Minqi824/ADBench,701,pyod.models.lof
https://github.com/mindsdb/lightwood,387,pyod.models.lof
https://github.com/TimeEval/TimeEval-algorithms,85,pyod.models.lof
https://github.com/M-Nassir/perception,5,pyod.models.lof
https://github.com/ML-KULeuven/comparative-evaluation-of-anomaly-detection-methods,3,pyod.models.lof
https://github.com/rndazurescript/FunWithAzureML,2,pyod.models.lof
https://github.com/ISDM-CAU-Kiel/oab,0,pyod.models.lof
https://github.com/weilix88/buildsimhub_python_api,15,pyod.models.lof
https://github.com/PoSeiDon-Workflows/FlowBench,1,pyod.models.lof
https://github.com/hamilton-health-sciences/ml4h-traq,1,pyod.models.lof
https://github.com/worldbank/rissk,7,pyod.models.lof
https://github.com/yzhao062/SUOD,361,pyod.models.lof
https://github.com/isislab-unisa/outlier-detection,2,pyod.models.lof
https://github.com/yzhao062/UOMS,18,pyod.models.lof
https://github.com/laurianalandim/anomalydetetion,1,pyod.models.lof
https://github.com/RoelBouman/outlierdetection,10,pyod.models.lof
https://github.com/KarthikKothareddy/pyod,3,pyod.models.lof
https://github.com/saadmaan/titanic,0,pyod.models.lof
https://github.com/haoqinx/networkOdSystem,4,pyod.models.lof
https://github.com/margitantal68/sapiagent,17,pyod.models.lof
https://github.com/ZubairQazi/Anomaly_Detection,0,pyod.models.lof
https://github.com/ichcanziho/Comparison-of-Classifiers-for-Unsupervised-Anomaly-Detection,0,pyod.models.lof
https://github.com/cgsdfc/outlier-detection-ui,2,pyod.models.lof
https://github.com/dehooper/SIT719,0,pyod.models.lof
https://github.com/CN-TU/py-outlier-detection-dynamics,0,pyod.models.lof
https://github.com/winstonll/COPOD,56,pyod.models.lof
https://github.com/pedrovhb/tcc,0,pyod.models.lof
https://github.com/fanaee/AnomalyDetection,4,pyod.models.lof
https://github.com/ZIYU-DEEP/deepSAD-custom,3,pyod.models.lof
https://github.com/JJASMINE22/Sequence-Transformer-for-Long-term-sequence-forecasting,6,pyod.models.lof
https://github.com/SteveZhuo/bisage_geofencing,3,pyod.models.lof
https://github.com/zechenghe/CloudShield,4,pyod.models.lof
https://github.com/tencent-quantum-lab/ODBO,7,pyod.models.lof
https://github.com/hctnm1/Learn-To-Use-Github,81,pyod.models.lof
https://github.com/f-zand/fig4pm,11,pyod.models.lof
https://github.com/microsoft/AutoBrewML,24,pyod.models.lof
https://github.com/iamneo-production/557072d7-5f60-4047-86fe-bf772d2dc5d0,1,pyod.models.lof
https://github.com/Lorenzo-Perini/StabilityRankings_AD,2,pyod.models.lof
https://github.com/Dirbeq/PythonPlayground,0,pyod.models.lof
https://github.com/datamllab/tods,1194,pyod.models.lof
https://github.com/andywong36/GVFOD,1,pyod.models.lof
https://github.com/AlinaGolkina/sound-anomaly-detection,1,pyod.models.lof
https://github.com/Dhavan-Shah/Visualising-Deep-Learning-Based-Outlier-Detection,0,pyod.models.lof
https://github.com/lrcfmd/PhaseFieldRanking,7,pyod.models.lof
https://github.com/webclinic017/pltrading,1,pyod.models.lof
https://github.com/Lorenzo-Perini/TransferContamination,4,pyod.models.lof
https://github.com/nikkkkhil/DLOD,1,pyod.models.lof
https://github.com/Alegelx24/TNC_MP,2,pyod.models.lof
https://github.com/brandeis-machine-learning/FairOutlierDetection,10,pyod.models.lof
https://github.com/yzhao062/mmad,12,pyod.models.lof
https://github.com/yzhao062/fedod,8,pyod.models.lof
https://github.com/davinavarro/OE-GPLVM,0,pyod.models.lof
https://github.com/danisha20/One_Class_models,0,pyod.models.lof
https://github.com/yzhao062/pytod,160,pyod.models.lof
https://github.com/lrcfmd/cocrystal_design,10,pyod.models.lof
https://github.com/arita37/data,0,pyod.models.lof
https://github.com/ichcanziho/anomaly,0,pyod.models.lof
https://github.com/benlin131020/dcase2021_task2_mobilenetv2_pytorch,2,pyod.models.lof
https://github.com/math-a3k/docs_gh_pages_test,2,pyod.models.lof
https://github.com/zechenghe/Mastik,1,pyod.models.lof
https://github.com/husnialhamdani/kyverno-automate-performance-testing,1,pyod.models.lof
https://github.com/clthegoat/AML_KillerQueen,3,pyod.models.lof
https://github.com/ZloiZebroo/anomaly-detection,0,pyod.models.lof
https://github.com/shaandinesh/pycaret,2,pyod.models.lof
