Repository URL,Star Count,Algorithm
https://github.com/yzhao062/pyod,7673,LOF
https://github.com/scikit-learn/scikit-learn,56705,LOF
https://github.com/Rockyzsu/stock,4554,LOF
https://github.com/online-ml/river,4561,LOF
https://github.com/waditu/tushare,12444,LOF
https://github.com/ricequant/rqalpha,5058,LOF
https://github.com/akfamily/akshare,7669,LOF
https://github.com/labmlai/annotated_deep_learning_paper_implementations,40111,LOF
https://github.com/yutiansut/QUANTAXIS,7677,LOF
https://github.com/PaddlePaddle/PaddleDetection,11576,LOF
https://github.com/kornia/kornia,8918,LOF
https://github.com/pycaret/pycaret,8016,LOF
https://github.com/Significant-Gravitas/AutoGPT,154865,LOF
https://github.com/huggingface/peft,11468,LOF
https://github.com/nwjs/nw.js,39937,LOF
https://github.com/zulip/zulip,18859,LOF
https://github.com/python/cpython,57295,LOF
https://github.com/spmallick/learnopencv,19677,LOF
https://github.com/FreeCAD/FreeCAD,15994,LOF
https://github.com/yt-dlp/yt-dlp,61929,LOF
https://github.com/babysor/MockingBird,32412,LOF
https://github.com/netdata/netdata,66293,LOF
https://github.com/mongodb/mongo,24779,LOF
https://github.com/hankcs/HanLP,31072,LOF
https://github.com/sympy/sympy,11630,LOF
https://github.com/iovisor/bcc,18540,LOF
https://github.com/openstack/swift,2528,LOF
https://github.com/ludwig-ai/ludwig,10250,LOF
https://github.com/chipsec/chipsec,2761,LOF
https://github.com/nortikin/sverchok,2107,LOF
https://github.com/rethinkdb/rethinkdb,26355,LOF
https://github.com/piskvorky/gensim,14859,LOF
https://github.com/zvtvz/zvt,2765,LOF
https://github.com/saltstack/salt,13645,LOF
https://github.com/nltk/nltk,12590,LOF
https://github.com/commonsense/conceptnet5,2698,LOF
https://github.com/jina-ai/jina,19439,LOF
https://github.com/explosion/spaCy,27788,LOF
https://github.com/altair-viz/altair,8598,LOF
https://github.com/apache/flink,22419,LOF
https://github.com/open-mmlab/mmdetection,26386,LOF
https://github.com/localstack/localstack,50503,LOF
https://github.com/facebookresearch/audiocraft,17683,LOF
https://github.com/cloud-custodian/cloud-custodian,5056,LOF
https://github.com/PyGithub/PyGithub,6419,LOF
https://github.com/rapidsai/cudf,6733,LOF
https://github.com/matrix-org/synapse,11719,LOF
https://github.com/kovidgoyal/calibre,17255,LOF
https://github.com/speechbrain/speechbrain,6947,LOF
https://github.com/openedx/edx-platform,6809,LOF
https://github.com/chromium/chromium,16568,LOF
https://github.com/alicevision/Meshroom,10080,LOF
https://github.com/angr/angr,6947,LOF
https://github.com/Chia-Network/chia-blockchain,10907,LOF
https://github.com/vitalik/django-ninja,5470,LOF
https://github.com/pydantic/pydantic,16869,LOF
https://github.com/wazuh/wazuh,7889,LOF
https://github.com/rr-debugger/rr,8338,LOF
https://github.com/facebook/buck,8565,LOF
https://github.com/gradio-app/gradio,24787,LOF
https://github.com/facebook/watchman,12036,LOF
https://github.com/flairNLP/flair,13302,LOF
https://github.com/openai/evals,12705,LOF
https://github.com/JetBrains/intellij-community,16099,LOF
https://github.com/pyeve/eve,6646,LOF
https://github.com/pandas-dev/pandas,40605,LOF
https://github.com/newtechaudit/pyod,4,LOF
https://github.com/orgTestCodacy11KRepos110MB/repo-3136-pyod,0,LOF
https://github.com/Jjineeq/Productive_System_Public,0,LOF
https://github.com/airwick989/Autonomous-Vehicle-Simulation-and-Testing-Bench,2,LOF
https://github.com/jlgarridol/sklearn-ubu,0,LOF
https://github.com/mgcorona/scikit-learn,0,LOF
https://github.com/ThrunGroup/sklearn_MAB,0,LOF
https://github.com/ScorpionBytes/scikit-LEARM,0,LOF
https://github.com/sueszli/vector-database-benchmark,1,LOF
https://github.com/PaddlePaddle/PaddleYOLO,465,LOF
https://github.com/Michel-liu/GroupPose-Paddle,4,LOF
https://github.com/Ryan-ly/semi_supvis,0,LOF
https://github.com/Brettict/Jetson_Nano_SmokingBehavior_Detection,1,LOF
https://github.com/scicluna/GENESISENGINE,0,LOF
https://github.com/ScorpionBytes/AutoGPT,0,LOF
https://github.com/kon-rad/MyDataTeam,0,LOF
https://github.com/BarneyChambers/auto-gpt-assistant,0,LOF
https://github.com/anujshetty/diffusing-across-the-spiderverse,0,LOF
https://github.com/sailfishos-mirror/cpython,2,LOF
https://github.com/gunpowder78/learnopencv-,0,LOF
https://github.com/wyy-cc18/leanrnOpenCV,1,LOF
https://github.com/jwkim386/LearnOpenCV,0,LOF
https://github.com/chanakyan/learnopencv2,0,LOF
https://github.com/kkremitzki/freecad-slimmed,0,LOF
https://github.com/Meyit47/Ytp,0,LOF
https://github.com/edvordo/yt-dlp,0,LOF
https://github.com/Ak4ssh/ytdlp-fork,0,LOF
https://github.com/duskygloom/bocchi,0,LOF
https://github.com/deepin-community/netdata,0,LOF
https://github.com/2lambda123/netdata,0,LOF
https://github.com/firsttris/plugin.video.sendtokodi,110,LOF
https://github.com/Tolriq/repository.yatse.kodi,47,LOF
https://github.com/bolucat/Archive,48,LOF
https://github.com/Stingless/stingless,0,LOF
https://github.com/MrE-Fog/swift-3,0,LOF
https://github.com/jquepi/swift-2,0,LOF
https://github.com/dimateos/UPC-MIRI-TFM-erosion,0,LOF
https://github.com/srh/refound,13,LOF
https://github.com/WASD-Team/rethinkdb,0,LOF
https://github.com/kamilion/rethinkdb-agpl3,0,LOF
https://github.com/pgxiao/cutting-plane-method,1,LOF
https://github.com/sgtest/megarepo,7,LOF
https://github.com/ahnwooseok/2023-Konkuk-Univ-Graduation-Project,0,LOF
https://github.com/ZeynepDuvarci/text-summarizer,0,LOF
https://github.com/VE7LTX/Ziggy_PilotPro,0,LOF
https://github.com/openSUSE/salt,20,LOF
https://github.com/adityamillind98/salt,0,LOF
https://github.com/DevOpsJen/DevopsTool-salt,0,LOF
https://github.com/Mag1cznyWojtek/test,0,LOF
https://github.com/krishnaik06/The-Grand-Complete-Data-Science-Materials,4214,LOF
https://github.com/Azure/app-service-linux-docs,121,LOF
https://github.com/alvinrrizky/Sentigovt24,1,LOF
https://github.com/khushi-budhraja/scraping,0,LOF
https://github.com/Leelaprasad001/Recruiter-AI,2,LOF
https://github.com/KOLLINIKHILKUMAR/RECRUITER-AI-AN-ADVANCED-REAL-TIME-JOB-RECOMMENDER,0,LOF
https://github.com/TSLanka/Hackathon,0,LOF
https://github.com/a0x8o/flink,26,LOF
https://github.com/flink-ci/flink-mirror,3,LOF
https://github.com/swap-10/flink-shallow-clone,0,LOF
https://github.com/KyanChen/RSPrompter,326,LOF
https://github.com/ziplab/LITv2,187,LOF
https://github.com/benyaminjami/SOLO,0,LOF
https://github.com/1ranGuan/PEFT_cvlab,2,LOF
https://github.com/365614269/CNCF-Incubating,1,LOF
https://github.com/debian-calibre/calibre,441,LOF
https://github.com/elllusion/calibre,6,LOF
https://github.com/dennisheraldi/IF4071-Tubes-ASR,0,LOF
https://github.com/chenghuige/Google-American_Sign_Language_Fingerspelling_Recognition,2,LOF
https://github.com/nwjs/chromium.src,144,LOF
https://github.com/ric2b/Vivaldi-browser,153,LOF
https://github.com/stefanmore/chromium-experiments,0,LOF
https://github.com/visnix/chromium-clean,0,LOF
https://github.com/SoftJing1/shift_compiler,0,LOF
https://github.com/Cactus-Network/cactus-blockchain,25,LOF
https://github.com/greenbtc/greenbtc-blockchain,2,LOF
https://github.com/Cryptomines-Network/cryptomines-blockchain,0,LOF
https://github.com/IceOlaf/chia-blockchain,0,LOF
https://github.com/ball-network/ssdcoin-blockchain,0,LOF
https://github.com/ep-infosec/24_airbnb_buck,0,LOF
https://github.com/rohankumardubey/buck,0,LOF
https://github.com/2lambda123/watchman,0,LOF
https://github.com/2lambda123/intellij-community,0,LOF
https://github.com/varad0207/test-streamlit,1,LOF
https://github.com/dolmatoff/my_ecg_project,2,LOF
https://github.com/NVlabs/BundleSDF,710,LOF
https://github.com/airctic/icevision,839,LOF
https://github.com/machinalis/quepy,1251,LOF
https://github.com/argoproj/argo-workflows,13805,LOF
https://github.com/yjh0410/PyTorch_YOLOF,34,LOF
https://github.com/hengma1001/ddmd,2,LOF
https://github.com/cisco-kusanagi/mibs.snmplabs.com,12,LOF
https://github.com/kcl-bhi/mapper-pipeline,4,LOF
https://github.com/LearningOS/Performance-Anomaly-Detection,0,LOF
https://github.com/laurianalandim/anomalydetetion,1,LOF
https://github.com/mhardcastle/ddf-pipeline,23,LOF
https://github.com/killgcd/chromego,1980,LOF
https://github.com/ccmbioinfo/crg,0,LOF
https://github.com/IBM/lale,311,LOF
https://github.com/Toysoft/OpenViX-Enigma2_Jan_17_2019,0,LOF
https://github.com/linkjavawii/AnomalyDetection,0,LOF
https://github.com/LottieFiles/lottie-docs,35,LOF
https://github.com/68foxboris/enigma2,1,LOF
https://github.com/finos/symphony-bdk-python,32,LOF
https://github.com/apitrace/apitrace,2477,LOF
https://github.com/bentonml/cre-landscape,0,LOF
https://github.com/CiscoDevNet/intersight-python,11,LOF
https://github.com/hakuna-m/wubiuefi,994,LOF
https://github.com/kzyman/lofter,0,LOF
https://github.com/bartscheers/so_tkp,0,LOF
https://github.com/lbaehren/lofarsoft,6,LOF
https://github.com/mozillazg/chendian-plus,0,LOF
https://github.com/OnShift/turbogears,0,LOF
https://github.com/NCAR/cesm-liwg-scripts,2,LOF
https://github.com/xieliang555/Tracer,6,LOF
https://github.com/HDLMake/hdl-make,11,LOF
https://github.com/OpenDeltaE2/--enigma2-r20,0,LOF
https://github.com/kernsuite-debian/lofar,0,LOF
https://github.com/haoheliu/DCASE_2022_Task_5,24,LOF
https://github.com/DeepMicroscopy/SlideRunner,70,LOF
https://github.com/bopopescu/environments,0,LOF
https://github.com/AaronParsons/ugradio,15,LOF
https://github.com/henedler/scripts_henrik,0,LOF
https://github.com/cohesity/cohesity_sdk,0,LOF
https://github.com/craigsands/sumologic-client,0,LOF
https://github.com/tytusdb/tytusdb,29,LOF
https://github.com/factset/enterprise-sdk,23,LOF
https://github.com/bieschke/nuffle,3,LOF
https://github.com/ErikFrits/EF-Tools,89,LOF
https://github.com/osWW-VBS/PlottingCodes,0,LOF
https://github.com/AbhinasRegmi/melofy,0,LOF
https://github.com/cau-se/oceantea-coral-analysis,0,LOF
https://github.com/GRisesystems/MloFlow-Food-App,1,LOF
https://github.com/djangonauta/django-template,0,LOF
https://github.com/mengxipeng1122/fridaPatcher,5,LOF
https://github.com/PBrockmann/StripesCounter,2,LOF
https://github.com/neuromorphs/ac23-eeg,1,LOF
https://github.com/nvaccess/wxPython-bin,1,LOF
https://github.com/TheKewlStore/PyQt4-Stubs,0,LOF
https://github.com/sonofeft/XYmath,2,LOF
https://github.com/cortex-lab/PinkRigs,1,LOF
https://github.com/TalaoDAO/talao-issuer,0,LOF
https://github.com/remotemcu/prebuilt_libraries,130,LOF
https://github.com/Louis14lan/proto-quic,1,LOF
https://github.com/Dracir/SmelderRichelieu,0,LOF
https://github.com/plaid/plaid-python,364,LOF
https://github.com/Romotron/edk2sdm,6,LOF
https://github.com/MarceloFBorba/Projeto-pantanal,0,LOF
https://github.com/Thiagor34/TCS-PROJETO-FINAL,1,LOF
https://github.com/LexPredict/lexpredict-contraxsuite,162,LOF
https://github.com/lofar-astron/prefactor,28,LOF
https://github.com/wesselb/wbml,4,LOF
https://github.com/Sage-Bionetworks/sage-monorepo,18,LOF
https://github.com/rockset/rockset-python-client,6,LOF
https://github.com/elements-storage/elements-sdk-python,12,LOF
https://github.com/devdaydresden/devday_website,8,LOF
https://github.com/awi2004/TimeAwareRecommendation,0,LOF
https://github.com/launchdarkly/api-client-python,5,LOF
https://github.com/radekp/qt,37,LOF
https://github.com/transientskp/scripts,1,LOF
https://github.com/pypyr/pypyr,555,LOF
https://github.com/gbd-ufsc/neo4j-schema-extract-code,0,LOF
https://github.com/sendbird/sendbird-platform-sdk-python,7,LOF
https://github.com/transcom/milmove_load_testing,4,LOF
https://github.com/radixdlt/python-core-client,2,LOF
https://github.com/tobiasKurz1/BA,0,LOF
https://github.com/remicastaing/my-restx,0,LOF
https://github.com/pinterest/pinterest-python-generated-api-client,9,LOF
https://github.com/nacl-webkit/chrome_deps,2,LOF
https://github.com/PluginCafe/cinema4d_py_sdk_extended,119,LOF
https://github.com/apideck-libraries/python-sdk,0,LOF
https://github.com/Qovery/qovery-client-python,3,LOF
https://github.com/baidu/baiduads-sdk,15,LOF
https://github.com/m1m0r1/galgo,1,LOF
https://github.com/pensando/pypi,2,LOF
https://github.com/objnf-dev/small-creation,0,LOF
https://github.com/merge-api/merge-accounting-python,0,LOF
https://github.com/congnarldria/BullsEyeApplication,0,LOF
https://github.com/Zapgram/pilot-plaid-python,0,LOF
https://github.com/WalletInc/sdk-python,0,LOF
https://github.com/ddsky/spoonacular-api-clients,34,LOF
https://github.com/Kivou-2000607/yata,65,LOF
https://github.com/merge-api/merge-sdk-python,0,LOF
https://github.com/zleung9/XFNTR,0,LOF
https://github.com/JeffersonLab/hps-mc,1,LOF
https://github.com/u17zl/chatbot-with-microservices,1,LOF
https://github.com/CodeMaster7000/Advent-of-Code-2022,5,LOF
https://github.com/RandoriDev/randori-api-sdk,1,LOF
https://github.com/gems-uff/hybrid-strategies,3,LOF
https://github.com/wassimj/TopologicSverchok,78,LOF
https://github.com/curedao/curedao-sdk-python,0,LOF
https://github.com/aqualinkorg/aqualink-sdk,1,LOF
https://github.com/libninjacom/openapi-generator-plaid-python,0,LOF
https://github.com/peernova/clearconsensus_sdk,0,LOF
https://github.com/kfwang/Glance-OVA-OVF,0,LOF
https://github.com/wlxklyh/awesome-gamedev,96,LOF
https://github.com/nycresistor/Future-Crew,6,LOF
https://github.com/deanhiller/databus,54,LOF
https://github.com/testgear-tms/api-client-python,3,LOF
https://github.com/XINBADA426/BDY,4,LOF
https://github.com/criteo/criteo-api-python-sdk,4,LOF
https://github.com/berendkleinhaneveld/Registrationshop,30,LOF
https://github.com/pranavarora1895/Maya,0,LOF
https://github.com/Cybrid-app/cybrid-api-id-python,0,LOF
https://github.com/moeinzadeh/Ranbow,7,LOF
https://github.com/ch-tseng/mytools,7,LOF
https://github.com/abombin/DailyWork,0,LOF
https://github.com/dotchen/WorldOnRails,148,LOF
https://github.com/Nicholaswogan/photochem,5,LOF
https://github.com/shinesolutions/swagger-aem-osgi,4,LOF
https://github.com/snugcoder/pennypal,0,LOF
https://github.com/latinos/PlotsConfigurations,5,LOF
https://github.com/openapi-json-schema-tools/openapi-python-client-comparison,0,LOF
https://github.com/newtoallofthis123/python-dev-bin,3,LOF
https://github.com/streamsets/collibra,0,LOF
https://github.com/builder08/enigma2-plugins_2,0,LOF
https://github.com/dodiws/isdc_geodb,0,LOF
https://github.com/chip2n/cl-webgpu,1,LOF
https://github.com/CosmoLike/WFIRST_forecasts,1,LOF
https://github.com/SiliconLabs/gecko_sdk,296,LOF
https://github.com/codexsys-7/Recognizing-the-face-of-a-person-using-YOLOV3-and-Deep-Learning,0,LOF
https://github.com/SoloTodo/storescraper,48,LOF
https://github.com/acil-bwh/SlicerCIP,12,LOF
https://github.com/Goshagosha/jacques-vsc,0,LOF
https://github.com/J-A-St/moc_retrofit_ga_de,0,LOF
https://github.com/anuj200199/A-dataset-of-Indian-Folk-Songs,0,LOF
https://github.com/TanzimAzadNishan/Blockchain-Based-Online-Ticketing-Platform,0,LOF
https://github.com/treeform/simple-fps,18,LOF
https://github.com/DjakaTechnology/tvlk-open-api-generator,1,LOF
https://github.com/PJECZ/pjecz-plataforma-web,1,LOF
https://github.com/eFiniLan/legacypilot,28,LOF
https://github.com/OpenLawsGR/judgments2AKN,5,LOF
https://github.com/CMSDIJET/DijetRootTreeAnalyzer,0,LOF
https://github.com/lkampoli/ML4STS,2,LOF
https://github.com/nuttert/OPEN_API,0,LOF
https://github.com/CERN-PH-CMG/cmgtools-lite,3,LOF
https://github.com/GabePZ/TheRiddlerSolution-CircularTrain,0,LOF
https://github.com/andrew867/epassportviewer,37,LOF
https://github.com/mbnunes/Wolfpack-Qt5,8,LOF
https://github.com/shelltdf/osgall,22,LOF
https://github.com/hengzhe-zhang/GP-GPPI,1,LOF
https://github.com/Morphux/installer,0,LOF
https://github.com/dotkaio/pose-tracking-3d,0,LOF
https://github.com/knidarkness/ariusproject,3,LOF
https://github.com/LinkedModernismProject/web_code,2,LOF
https://github.com/smartsearch-hackdfw/text2sparql,0,LOF
https://github.com/365614269/CNCF-Graduated,1,LOF
https://github.com/copslock/cisco-kusanagi_mibs.snmplabs.com,3,LOF
https://github.com/rjzaar/Speckpater,2,LOF
https://github.com/JadeCong/AvatarGame-Unity,7,LOF
https://github.com/ertprs/chatbot-4,0,LOF
https://github.com/pettybai/my_practice,0,LOF
https://github.com/Toysoft/OpenViX-Enigma2_Jan_27_2019,0,LOF
https://github.com/linuxmint/mint4win,44,LOF
https://github.com/jdahlin/stoq-wubi,1,LOF
https://github.com/diversys/wubi,0,LOF
https://github.com/samson1016/Wubi4Real,0,LOF
https://github.com/JeremyFyke/JG_BG_simulation_analysis,0,LOF
https://github.com/builder08/OpenPLi-develop,0,LOF
https://github.com/builder08/OpenPLi-enigma2_develop-py3,0,LOF
https://github.com/shnlmn/Rhino-Grasshopper-Scripts,11,LOF
https://github.com/mahaidong/p4r-vscode,0,LOF
https://github.com/soheilbr82/BluegrassWorkingMemory,5,LOF
https://github.com/SFCMN/DetectionOfSkinAreas,4,LOF
https://github.com/Creamery/OOTO-Miner-V5,0,LOF
https://github.com/CadenMax/BehemothBrawl,0,LOF
https://github.com/J0SH1X/Lg_G7_ThinQ_Edk2,1,LOF
https://github.com/tianocore-training/PlatformBuildLab2_FW,1,LOF
https://github.com/Serius69/FIDEMPRO-LACTEOS,0,LOF
https://github.com/jamesheilberg/flask-restx,0,LOF
https://github.com/abhishekshah3010/CassandraCRUDApplication,0,LOF
https://github.com/Musodiq-adeyemo/MUSODIQ-ADEYEMO-ALTSCHOOL-BACKEND-PYTHON-SECOND-SEMESTER-EXAM-PROJECT,1,LOF
https://github.com/TI-CristianoLima/Sprint1-PUC-RIO,0,LOF
https://github.com/grimalnr/CS4287_project,0,LOF
https://github.com/bendavid/MadGraph5_aMC-NLO,1,LOF
https://github.com/lstoll/heroku-playframework,11,LOF
https://github.com/moriyoshi/play-forked,3,LOF
https://github.com/SymbianSource/oss.FCL.interim.QEMU,1,LOF
https://github.com/SymbianSource/oss.FCL.sf.adapt.Qemu,0,LOF
https://github.com/jkruszynski/weatherapp,0,LOF
https://github.com/luna1819/think_atobien,0,LOF
https://github.com/tctco/flask-blog,0,LOF
https://github.com/techeduhelper/PythonChatBot,0,LOF
https://github.com/shoryaconsul/XHap,0,LOF
https://github.com/mael25/CBS2,0,LOF
https://github.com/MorningClub/master-thesis,1,LOF
https://github.com/aviv-julienjehannet/collibra-1,0,LOF
https://github.com/nick-wellinghoff/gecko_sdk_lfs,0,LOF
https://github.com/AndersCFR/DataScience_IA_BigData_BI,0,LOF
https://github.com/RajKulk16/Content-based-recommender-system,0,LOF
https://github.com/Usiless/ProyectoCSB,0,LOF
