Repository URL,Star Count
https://github.com/NetManAIOps/TraceRCA,63
https://github.com/ramaprakoso/analisis-sentimen,62
https://github.com/kimmo1019/Roundtrip,58
https://github.com/Sw1ng19/AnomalyFilter,55
https://github.com/lcd-dal/feature-extraction-for-CERT-insider-threat-test-datasets,53
https://github.com/okfn-brasil/serenata-notebooks,52
https://github.com/geomstats/challenge-iclr-2021,50
https://github.com/PanpanZheng/OCAN,50
https://github.com/OSS-Pole-Emploi/gabarit,50
https://github.com/openforis/opensarkit,49
https://github.com/ClonedOne/MalwareBackdoors,48
https://github.com/neurodata/scikit-tree,48
https://github.com/aangelopoulos/ltt,48
https://github.com/spierre91/builtiin,47
https://github.com/danielhanchen/sciblox,47
https://github.com/DS2BRAIN/ds2,46
https://github.com/raghavchalapathy/oc-nn_old,45
https://github.com/rodrigo-arenas/kafkaml-anomaly-detection,44
https://github.com/nosuggest/Frcwp,43
https://github.com/alemamm/oakmower,43
https://github.com/daochenzha/Meta-AAD,42
https://github.com/dwkim78/ASTRiDE,41
https://github.com/demonzyj56/E3Outlier,41
https://github.com/Mrzhangxiaohua/2019CCF_Visualization,41
https://github.com/jeremy191/clustering-based-anomaly-detection,39
https://github.com/Renumics/sliceguard,39
https://github.com/open-lasso-python/lasso-python,38
https://github.com/bit-ml/AnoShift,38
https://github.com/ninatu/anomaly_detection,38
https://github.com/albertcthomas/anomaly_tuning,37
https://github.com/deeplearning-wisc/multi-label-ood,36
https://github.com/icanforce/Orion-OSDI22,36
https://github.com/andreArtelt/ceml,34
https://github.com/white-bird/kaggle-ieee,34
https://github.com/Anjin-Liu/Openset_Learning_AOSR,33
https://github.com/msimms/LibIsolationForest,32
https://github.com/Cy743652/CEEMDAN-LSTM,32
https://github.com/skingorz/FD-Align,31
https://github.com/AhmedFrikha/Few-Shot-One-Class-Classification-via-Meta-Learning,29
https://github.com/broadinstitute/PANOPLY,29
https://github.com/rashadulrakib/short-text-clustering-enhancement,29
https://github.com/petersontylerd/mlmachine,28
https://github.com/ml4bio/CLEAR,26
https://github.com/vatsalsharan/pidforest,26
https://github.com/twistedcubic/que-outlier-detection,25
https://github.com/nd1511/PythonProgramming,25
https://github.com/aolimelo/kged,25
https://github.com/NikhilGupta1997/LookOut,24
https://github.com/petablox/arbitrar,24
https://github.com/datawhalechina/ML-FTTI,24
https://github.com/raviprakash11/CreditCardFraudDetectionSystem,24
https://github.com/angadgill/Parallel-SGD,22
https://github.com/MariamBARRY/skmultiflow_IForestASD,22
https://github.com/drsagitn/anomaly-detection-and-localization,22
https://github.com/Forcrush/Efficient-GAN-based-method-for-cyber-intrusion,22
https://github.com/ILoveAI2019/OCAN,22
https://github.com/mondalanindya/ICCVW2021_GSCEventMOD,21
https://github.com/stjude/RNAIndel,20
https://github.com/kjung/scikit-learn,20
https://github.com/lvmoney/lvmoney-frame-parent,19
https://github.com/wu-wenxiang/training-python-public,19
https://github.com/JohannesBuchner/LSST-PLAsTiCC-classification-solution,18
https://github.com/vidalt/OCEAN,18
https://github.com/Sahandfer/AIOps,18
https://github.com/raymon-ai/raymon,18
https://github.com/fkie-cad/ipal_ids_framework,17
https://github.com/vafaei-ar/drama,17
https://github.com/ngoix/OCRF,16
https://github.com/patrickschlachter/osr-using-ics,16
https://github.com/ye-kyaw-thu/tools,15
https://github.com/reza321/T-Miner,15
https://github.com/Ana06/are-you-you,15
https://github.com/ThomasMeissnerDS/e2e_ml,15
https://github.com/kennethleungty/Anomaly-Detection-Pipeline-Kedro,15
https://github.com/agarwalanant/ThaparWorkshopANN,14
https://github.com/seedatnabeel/SSCP,14
https://github.com/accurat/ackeras,14
https://github.com/JBris/time_series_anomaly_detection_examples,13
https://github.com/szu-advtech/AdvTech,13
https://github.com/magruener/reconstructing-proprietary-video-streaming-algorithms,13
https://github.com/utwente-scs/misdet-code,13
https://github.com/MrGiovanni/Eureka,12
https://github.com/MrGiovanni/SuPreM,12
https://github.com/ciortanmadalina/graph-sc,12
https://github.com/DemonDamon/meanshift-kmeans-cluster,12
https://github.com/odb9402/OneClassClassifier,12
https://github.com/anish-saha/Network-Anomaly-Detection,12
https://github.com/shubhomoydas/pyaad,12
https://github.com/aws-samples/aws-lambda-layer-create-script,11
https://github.com/adgirish/kaggleScape,11
https://github.com/DawnsonLi/GFSAD,11
https://github.com/snad-space/zwad,11
https://github.com/coffee19850519/single_cell_spatial_image,11
https://github.com/fernandojunior/financial-fraud-detection,11
https://github.com/mbafrani/PMSD,11
https://github.com/HHHHhgqcdxhg/azurlane-painting,10
https://github.com/StanfordBioinformatics/wearable-infection,10
https://github.com/lhenry15/tods-gui,10
https://github.com/dhelmr/bachelor-thesis,10
https://github.com/secure-software-engineering/HeaderGen,10
https://github.com/tynano/slicematrixIO-python,9
https://github.com/gohypergiant/AutoDC,9
https://github.com/YOHO-LAB/malicious-detection-spark,9
https://github.com/proy3/Abnormal_Trajectory_Classifier,9
https://github.com/PbVrCt/nft-arbitrage,9
https://github.com/erium/welcome,9
https://github.com/jian9695/GSV2SVF,9
https://github.com/mengchillee/AutoAudit,9
https://github.com/xksteven/multilabel-ood,9
https://github.com/LukeInkster/PythonCorpus,9
https://github.com/Sera91/SMR3872-Colombia,9
https://github.com/gdemos01/yttresearch-machine-learning-algorithms-analysis,9
https://github.com/hemanthmayaluru/one-class-text-classification-using-ensemble-approach,8
https://github.com/livepeer/verification-classifier,8
https://github.com/fangxu622/Sewer-Pipeline-Defect-Identification,8
https://github.com/qifanyyy/JupyterNotebook,8
https://github.com/IIT-Lab/AdaptiveMIMO,8
https://github.com/sathishgang-db/anomaly_detection_using_databricks,8
https://github.com/wikibook/data-cleansing,7
https://github.com/Elmecio/IForestASD_based_methods_in_scikit_Multiflow,7
https://github.com/bstienen/unsupervised-learning-metrics,7
https://github.com/FanaticPythoner/AutoAi,7
https://github.com/christian-oleary/emmv,7
https://github.com/EraslanBas/PerturbDecode,7
https://github.com/labbit-eu/transport_tools,7
https://github.com/jafarijason/ops_for_data_scientists,7
https://github.com/ML4SCI/QMLHEP,7
https://github.com/ralgond/TSAD-UCR,7
https://github.com/teo-sl/DPLAN_pytorch,7
https://github.com/xymtxwd/concept_drift_detection,6
https://github.com/brenerovl/TCC,6
https://github.com/qiime2/q2-sample-classifier,6
https://github.com/katiana22/GrassmannianEGO,6
https://github.com/Harphies/AI,6
https://github.com/jacirrone/OutPredict,6
https://github.com/wszhs/Cyber-Security-ML-Toolbox,6
https://github.com/busizshen/tusharetest,6
https://github.com/higherbar-ai/ml4qc,6
https://github.com/RodrigoRosmaninho/projects-ect,6
https://github.com/zkurtz/pydens,6
https://github.com/carrtesy/TSADBench,6
https://github.com/FelSiq/machine-learning-learning,6
https://github.com/loic-lb/Unsupervised-Nuclei-Segmentation-using-Spatial-Organization-Priors,6
https://github.com/elhamalghamdiUCD/Semi-Supervised-SLPA,6
https://github.com/blakeNaccarato/pylance-stubs-unofficial,5
https://github.com/KishoreKaushal/AnomalyDetection,5
https://github.com/girafe-ai/eeg-models,5
https://github.com/marcopetri98/anomalearn,5
https://github.com/berli/facenet-vs-vggface,5
https://github.com/josers18/Salesforce,5
https://github.com/nikolaosdionelis/MachineLearningML,5
https://github.com/soheilbr82/BluegrassWorkingMemory,5
https://github.com/mcallaghan/rapid-screening,5
https://github.com/freedombenLiu/ad_examples,5
https://github.com/MizioAnd/HousePrices,5
https://github.com/SebChw/Random-Similarity-Isolation-Forest,5
https://github.com/hewliyang/dsa3101-2210-14-lta,5
https://github.com/muleina/COMMIT-NILM,5
https://github.com/bismarckderzweit/l2r,5
https://github.com/BoXHED/source_code,5
https://github.com/castorfou/data-scientist-skills,5
https://github.com/Ryosaeba8/Anomaly_detection,5
https://github.com/5267/ML,5
https://github.com/igabriel85/dmon-adp,4
https://github.com/csgzm1314/Lecture_System_Design,4
https://github.com/vishnu-sagar/Data-Science,4
https://github.com/snad-space/snad,4
https://github.com/zechenghe/CloudShield,4
https://github.com/bangxiangyong/bae-anomaly-uncertainty,4
https://github.com/silburt/git-screened,4
https://github.com/DARKS-ML/Insider-Threat-Detection-using-ML,4
https://github.com/gregstarr/anomaly-detection,4
https://github.com/RubenBBlazquez/MachineLearningBasicProjects,4
https://github.com/KrishnaswamyLab/LAD,4
https://github.com/JordyBottelier/arpsas,4
https://github.com/mohamedyd/rein-benchmark,4
https://github.com/TomMago/hep-VQAE,4
https://github.com/jojo142/QuantPortfolio,4
https://github.com/YuyangL/TurbulenceMachineLearning,4
https://github.com/mirkobronzi/bert_reranker,4
https://github.com/tvayer/outlierdetection,4
https://github.com/auroua/aurora_detection,3
https://github.com/dice-project/DICE-Anomaly-Detection-Tool,3
https://github.com/manual123/Nacho-Jupyter-Notebooks,3
https://github.com/SimulatorML/Robusta,3
https://github.com/Tbabm/TEval-plus,3
https://github.com/Arystan-Aldiyev/HackNU,3
https://github.com/cmuxstream/cmuxstream-baselines,3
https://github.com/eXascaleInfolab/vadetis,3
https://github.com/RuoAndo/nii-cyber-security-admin,3
https://github.com/PeterVanNostrand/FACET,3
https://github.com/AndreyAgeev/Attention-based-isolation-forest,3
https://github.com/ngonthier/Icono_Art_Analysis,3
https://github.com/tdurieux/pattern-detector-experiment,3
https://github.com/mmspg/ERRGB,3
https://github.com/xyvivian/ROBOD,3
https://github.com/AguilarAngel9/Plant-Growth-Cycle-based-on-geospatial-data,3
https://github.com/wac81/experience,3
https://github.com/vbelz/Outliers_detection,3
https://github.com/karthajee/AWS-IF-interpretability,3
https://github.com/adityauj/Hybrid-Distributed-Intrusion-Detection-System,3
https://github.com/mperezcarrasco/AnomalyALeRCE,3
https://github.com/facells/learnipy,3
https://github.com/talperetz/pyds,3
https://github.com/LincLabUCCS/Open-set-text-classification-using-neural-networks,3
https://github.com/autogoninc/autogonai-python,2
https://github.com/lqkweb/learnMLflow,2
https://github.com/JeffAbrahamson/IAE-ann-svm,2
https://github.com/nelpats/Sleuth,2
https://github.com/singkara/anomaly-detection-algo-comparison,2
https://github.com/visdesignlab/reusing-intent,2
https://github.com/rmazzine/XGBRegressor,2
https://github.com/gmum/adversarial_examples_ae_layers,2
https://github.com/squeakus/bitsandbytes,2
https://github.com/alessioarcudi/ExIFFI,2
https://github.com/datasig-ac-uk/signature_mahalanobis_knn,2
https://github.com/CONABIO/antares3,2
https://github.com/jxwleong/coral-sleuth,2
https://github.com/luisferreira97/AutoOC,2
https://github.com/kearseya/teltool,2
https://github.com/ZJUEarthData/pyro_processor,2
https://github.com/ccao-data/model-sales-val,2
https://github.com/sppkisa/fish,2
https://github.com/Timehsw/Python-AI,2
https://github.com/amandajean119/TwitterPython,2
https://github.com/mtcazzolato/tgraph-spot,2
https://github.com/SSCT-Lab/DFauLo,2
https://github.com/NotAddison/ATM-3,2
https://github.com/AndreasOpedal/sdaml,2
https://github.com/jfear/ncbi_remap,2
https://github.com/beringresearch/ABC,2
https://github.com/songweiwei/rasa_run,2
https://github.com/ljheee/image-kmeans,2
https://github.com/iOSDevLog/scikit-learn-zh,2
https://github.com/Adameladeb/NetML-IDS,2
https://github.com/Calvindd2f/Proactive-Issues,2
https://github.com/mljs/isolation-forest,2
https://github.com/Patricksxj/p_scripts,2
https://github.com/lichuanqi/Python_Learn_Note,2
https://github.com/skechung/TraffBot,2
https://github.com/xgu1/DTM,2
https://github.com/Latticecraft/Azure-ML-Accelerator,2
https://github.com/ghostwwl/machine_learning,2
https://github.com/wxt406611016/MDR,2
https://github.com/Jacer7/Anomaly_Detection,2
https://github.com/YuganshuWadhwa/Data-Science-and-Visualization-Application,2
https://github.com/mosaico-anr/cg-ano-detect-eval,2
https://github.com/evandiewald/helium-topography,2
https://github.com/crown-of-napoleon/South-Africa-Apartheid-Truth-and-Reconciliation,2
https://github.com/LSX-UniWue/explainable-ERP-fraud-detection,2
https://github.com/ajfisch/calibrated-selective-classification,2
https://github.com/palantir-h2020/ti-mmml-ad,2
https://github.com/dihong/gad-v2,1
https://github.com/sueszli/vector-database-benchmark,1
https://github.com/buaayangchun/malwrebackdoor,1
https://github.com/CMPT983-Winter2023/Language-Grounding-Few-Shot-Learning-in-3D-Medical-Segmentation,1
https://github.com/lryup/MDWGAN-GP,1
https://github.com/snad-space/coniferest,1
https://github.com/huzaifa-57/Anomaly-Detection-using-Unsupervised-Machine-Learning,1
https://github.com/NSIBF/InvariantRuleAD,1
https://github.com/ahujak/Piecewise-Local-Linear-Model,1
https://github.com/keithknott26/anomalydetection,1
https://github.com/fernandonieuwveldt/mlxops-pipeline,1
https://github.com/alisharifi2000/CS-SBU-MachineLearning-BSc-2022,1
https://github.com/OmerSherer/DS_EmpowerView,1
https://github.com/esdxfvgijhg/cod,1
https://github.com/JeffMacaluso/mlcookbook,1
https://github.com/seanm92/Cluster-drift-detection-CDD-,1
https://github.com/sbobek/clamp,1
https://github.com/marx-alex/Morphelia,1
https://github.com/joshuapalicka/network-anomaly-detection,1
https://github.com/Fe-59/gordo-dataset,1
https://github.com/GoloMarcos/Multimodal-OCL-IST-2021,1
https://github.com/glemaitre/unsupervided_learning,1
https://github.com/ml-in-programming/apeman,1
https://github.com/EnergeticQuanta17/AutoPilotRL,1
https://github.com/andrepugni/FROID,1
https://github.com/GabrieleMaurina/workspace,1
https://github.com/zechenghe/Mastik,1
https://github.com/GoloMarcos/TripleVAE-OCL-ENIAC2021,1
https://github.com/tdurieux/BugSwarm-dissection,1
https://github.com/lc-ljz/old_code,1
https://github.com/thomasjpfan/sk-typing,1
https://github.com/IngJavierR/AnomalyDetectionPython,1
https://github.com/IeAT-ASPIDE/Event-Detection-Engine,1
https://github.com/chrismcg/machine_learning_ng,1
https://github.com/LHS1998/Machine-Learning-Project,1
https://github.com/parkminkkkk/AIA_study,1
https://github.com/EdgarACarneiro/feup-ecac,1
https://github.com/visdesignlab/intent-inference,1
https://github.com/xyvivian/ALARM,1
https://github.com/alikhosravi/TEC-Random-Forest,1
https://github.com/sheikhomar/dcc,1
https://github.com/yuting-yang-93/soilMoisturePrediction,1
https://github.com/onlyjazz/flask-anomaly-detection,1
https://github.com/21goldy/DOS_Detection---Project-Exhibition-1,1
https://github.com/MikeVolk/QDMpy,1
https://github.com/ctr26/bioimage_phenotyping,1
https://github.com/drds1/projects,1
https://github.com/thomasjpfan/sksearchspace,1
https://github.com/analysiscenter/radial,1
https://github.com/equalitie/baskervillehall,1
https://github.com/kangguangli/cryptography,1
https://github.com/cmahima/Comaprison_of_anomaly_detection_algorithms,1
https://github.com/gangofnuns/scikit-learn-fork,1
https://github.com/HernandezM22/Geospatial-Plant-Cycles,1
https://github.com/sghalebikesabi/nshap,1
https://github.com/aorursy/old-nb,1
https://github.com/tkmaker/HousePricePrediction,1
https://github.com/amrrashed/TEST-AUTOML-LIBRARY-IN-PYTHON,1
https://github.com/iubh/DLBDSIDS_D,1
https://github.com/amitmakkad/cs354-market-baseket-analysis,1
https://github.com/educauchy/abacus,1
https://github.com/xeptagondev/xep-onchain-analytics,1
https://github.com/RaidasGrisk/nameSpy,1
https://github.com/anoxai/counterfactual_rules,1
https://github.com/tomislijepcevic/medline_embedding,1
https://github.com/chkimsu/PROBE-CT,1
https://github.com/JBris/data_mining_group_assignment,1
https://github.com/smestern/pyAPisolation,1
https://github.com/YuBinLab-QUST/DRBPPred-GAT,1
https://github.com/CharlesAttend/M2-DAC,1
https://github.com/GenshinImpactAssistant/GIA_Launcher_Download_Lib,1
https://github.com/licheng5625/coder,1
https://github.com/NToepke/Group-4-Fork,1
https://github.com/karthikraja95/fika,1
https://github.com/amanmdesai/Anomaly-Detection,1
https://github.com/UBC-MDS/eazieda,1
https://github.com/cursecatcher/bioml,1
https://github.com/btseytlin/simulator-ml,1
https://github.com/itsmeale/sin5007,1
https://github.com/jdwebprogrammer/data-viewer,1
https://github.com/prodiptaPromit/prototype-cphs,0
https://github.com/PeterZhizhin/scikit-learn-copy,0
https://github.com/asharma567/example_of_lambda_deployment,0
https://github.com/chenmoneygithub/Stock-Price-Prediction-by-Machine-Learning,0
https://github.com/2lambda123/catboost,0
https://github.com/nehal119/merlion-testing,0
https://github.com/DylanLukes/renkon,0
https://github.com/SEUNGHOKING86/restfulapichat,0
https://github.com/CforED/Machine-Learning,0
https://github.com/duebukua/safekit,0
https://github.com/dataning/Py_pandas,0
https://github.com/Gaurang140/Modern-Time-Series-Forecasting-with-Python,0
https://github.com/fahmiam2/time-series-projects,0
https://github.com/curtpond/ml-engineering-book,0
https://github.com/keenanandrew/Machine-Learning-Engineering-with-Python-Second-Edition,0
https://github.com/mgcorona/scikit-learn,0
https://github.com/priyadarsh-rajendran/Anomoly-Detection-in-Ecommerce-Clickstream-data,0
https://github.com/rehanganapathy/kafka-proj,0
https://github.com/clarenceluo78/ActiveAD,0
https://github.com/CharlieZhuGJ/EveryProject,0
https://github.com/Darryl-Shi/Freqai-Classifier,0
https://github.com/Darryl-Shi/freqai-debug,0
https://github.com/jlgarridol/sklearn-ubu,0
https://github.com/ThrunGroup/sklearn_MAB,0
https://github.com/ScorpionBytes/scikit-LEARM,0
https://github.com/southglory/Sensory_extended_metaworld,0
https://github.com/ep-infosec/50_google_madi,0
https://github.com/biomedgps/ckg,0
https://github.com/gencau/log6309e_replication,0
https://github.com/b-zhao/error_detection,0
https://github.com/nikosgavalas/ntua-thesis,0
https://github.com/demotto/seldon-core,0
https://github.com/Benashael/AutoML,0
https://github.com/498143049/Graduation-thesis-experiment,0
https://github.com/lovelynewlife/sklearn-onnx,0
https://github.com/CN-TU/network-attack-outlierness,0
https://github.com/talitz/detecting-cyber-attacks-kaggle-challenge,0
https://github.com/Niraj288/machineLearning,0
https://github.com/nick-fournier/hov-degradation,0
https://github.com/mio7c7/AD_ME,0
https://github.com/kmedian/potpourri,0
https://github.com/olk/filmcalib,0
https://github.com/F-Yousefi/Breast_Cancer_Prediction,0
https://github.com/cvaughn-anaconda/augur,0
https://github.com/imbalanced-learn/imbalanced-learn.github.io,0
https://github.com/trustcalc/trustcalc,0
https://github.com/alidrd/Auction_data,0
https://github.com/00James00/CS-6386-PROJECT,0
https://github.com/SomeBeavers/StyleClassification,0
https://github.com/cilegann/InCore,0
https://github.com/steliosbl/acute-clinical-deterioration,0
https://github.com/sigord/data_visualisation,0
https://github.com/MohamedAlyMatar/DataMining_MajorTask,0
https://github.com/Bishuu1/Datascience,0
https://github.com/KOSASIH/CosmicDataHarbinger,0
https://github.com/GiovaniCenta/Gerenciador-de-monitoramento-com-deteccao-de-anomalia-em-redes,0
https://github.com/rom1mouret/anoflows,0
https://github.com/aryankhatana01/real-time-anomaly-detection,0
https://github.com/Ricardocafee/Projeto_CInte,0
https://github.com/62442katieb/deltaABCD_variability,0
https://github.com/koonn/bunseki,0
https://github.com/msp99000/shap-0.42.2-patch-2023,0
https://github.com/brendanfitz/sports-analysis,0
https://github.com/LearningOS/Performance-Anomaly-Detection,0
https://github.com/enyquist/Real_Estate_Analysis,0
https://github.com/dongwkim/field-demos-kr,0
https://github.com/steliosbl/acute-care-pathways,0
https://github.com/SDM-TIB/dementia_mmse,0
https://github.com/mahdy095/IRIS-streamlit,0
https://github.com/anosubmission2023/ACPexperiments,0
https://github.com/ctr26/2019_cellesce_analysis,0
https://github.com/BuddyVolly/sampling-handler,0
https://github.com/zxt000816/Agricultural-Prediction,0
https://github.com/josephinemho/hello_world,0
https://github.com/vvaynethomas/gps_project,0
https://github.com/FireFlyTy/datrics-model-json,0
https://github.com/lucianolorenti/Temporis,0
https://github.com/Lexington-Innovations/Traice_ML_Code,0
https://github.com/ashuashutosh2211/anomaly_detection,0
https://github.com/NevoleMarek/automltsad,0
https://github.com/KurodaKanbei/Aipw,0
https://github.com/cckmit/harness-core-1,0
https://github.com/lukauskas/publications-lukauskas-2024-marcs,0
https://github.com/COMP6248-Reproducability-Challenge/MoveBrick_Reproducibility_DeepSAD,0
https://github.com/CoralieNeubueser/analyse_h5,0
https://github.com/xorbey/CATS_public,0
https://github.com/tybalex/lad-models,0
https://github.com/souayb/sads_offline,0
https://github.com/wangzhefeng/adproj,0
https://github.com/linkjavawii/AnomalyDetection,0
https://github.com/Dhiraj00777/Assignment_16_Neaural_Network_Gas_turbines,0
https://github.com/LIUHAO121/anomaly-gmm,0
https://github.com/andela/boomslang-scikit-learn,0
https://github.com/DanRunfola/CausalForest,0
https://github.com/loverwhy/tods,0
https://github.com/amanshah0729/CS50shah,0
https://github.com/LinasNas/OOD_Detection_RL,0
https://github.com/lukassnoek/FEED_pilot_RL_exp,0
https://github.com/hanish2760/ChatBot,0
https://github.com/gridgentoo/jenkins-x-seldon-core-sandbox,0
https://github.com/SLZWVICTOR/SeldonIO-seldon-core,0
https://github.com/Niraj288/side_projects,0
https://github.com/apismensky/source_detector,0
https://github.com/matthewmazzuca/thesislearning,0
https://github.com/Mraina99/REGNN,0
https://github.com/jingxual/machinelearning,0
https://github.com/LainARG/intelliprop,0
https://github.com/SrihasY/DNS_Spring_2023,0
https://github.com/GoloMarcos/MVAE-RelevantReviews,0
https://github.com/GoloMarcos/MVAEs-FakeNews,0
https://github.com/GoloMarcos/TripleVAE-Events,0
https://github.com/Feretj/scikit-learn-hse-project,0
https://github.com/enzlaur/ALGOCOMP2,0
https://github.com/JayamangalaH/TODSAPI,0
https://github.com/ParthLa/Causal-Intervention-on-Time-Series,0
https://github.com/LeisureGong/RLcourse,0
https://github.com/Ahmadkhan02/Backend-Phising,0
https://github.com/AndersCFR/DataScience_IA_BigData_BI,0
https://github.com/CSID-DGU/2020-1-CECD02-Muruk-3,0
https://github.com/jabrunin001/Assignment7-Go-Eng,0
https://github.com/NCSU-DANCE-Research-Group/SHIL,0
https://github.com/yy2lyx/ML_Mouse_Track_Detection_cluster,0
https://github.com/Dirbeq/PythonPlayground,0
https://github.com/BrianMargolis/Clean-My-Data-Backend,0
https://github.com/SENERGY-Platform/anomaly-detector,0
https://github.com/yonekura-dc/ita_fase_1,0
https://github.com/ymurong/DSP,0
https://github.com/droubo/meta-level-analysis-of-anomaly-detectors,0
https://github.com/Jrbiltmore/Advanced_QISKIT_Swarm_Targeting_with_Telemetry_Situational_Awareness_Remote_Sensing.p,0
https://github.com/FabianUB/CodiTFG,0
https://github.com/gohan-1/passportscrap,0
https://github.com/fahminlb33/ieee-cyberc-2022,0
https://github.com/NikolayOG/payment-app-with-fraud-detection,0
https://github.com/sunitha8687/Anomaly-Detection-Multivaraite-Time-Series-Dataset,0
https://github.com/godevil14/cc-major,0
https://github.com/jannakam/MindCue_Anomaly,0
https://github.com/ichsansan/COPT-Training-Module,0
https://github.com/JuanGomez12/DS_model,0
https://github.com/DataDavidProjects/Isolation-Forest-For-Fraud-Detection,0
https://github.com/EasonLiaw/wafer_fault_detection,0
https://github.com/dmoggles/footballvizzes,0
https://github.com/shubhrad1/Anomaly-detection,0
https://github.com/Laucd/Intelligent-Sensing,0
https://github.com/whosthis-svg/Project_Orion,0
https://github.com/wawrzenczyka/FOR-CTL,0
https://github.com/TorshaMajumder/dart,0
https://github.com/Quy-Thanh/Isolation-Forest,0
https://github.com/Anna080/SparkStreamingProject,0
https://github.com/lrnzgiusti/Extreme-Rare-Event-Detector,0
https://github.com/yashaswiniragi/MLac_testing,0
https://github.com/soumajyoti02/PYTHON-PROJECT,0
https://github.com/momo1476422482/outlier-detection-library,0
https://github.com/osamabinazam/Security-Algorithm,0
https://github.com/SnideSE/CloudBased-IntelligentTransportationSystem,0
https://github.com/adevkar07/Credit-card-fault-detection,0
https://github.com/bdrl-uwaterloo/full-stack-data-scientist,0
https://github.com/angelgldh/rsv_modelling_transfer_learning,0
https://github.com/shufanchen/Optimization-Operation-Technology-of-Pumping-Stations-Based-on-Health-Assessment,0
https://github.com/brunopchi/VoluntaryTurnoverProject,0
https://github.com/marcomanciniunitn/Master-Thesis-Project,0
https://github.com/p-soma/adm,0
https://github.com/Scottmar93/OzChallenge,0
https://github.com/v1toko/PUMD,0
https://github.com/shimabang/PyCaret,0
https://github.com/moribus-single/savras-backend,0
